rank,name,noc,starting_number,tss,tes,tpcs,deductions,base_value,element,element_no,event,extra_points,factor,final_score,goe,info,is_element,program_component,year,J1,J2,J3,J4,J5,J6,J7,J8,J9,is_short_program,category,event_type
1,Matteo Rizzo,ITA,23,173.46,86.88,86.58,0.0,9.5,4T,1.0,ec2023,0.0,,5.56,-3.94,,1,,2223,-4.0,-5.0,-4.0,-5.0,-4.0,-4.0,-3.0,-4.0,-4.0,0,men,individual
1,Matteo Rizzo,ITA,23,173.46,86.88,86.58,0.0,10.5,4Lo,2.0,ec2023,0.0,,12.15,1.65,,1,,2223,0.0,0.0,3.0,1.0,1.0,2.0,2.0,3.0,2.0,0,men,individual
1,Matteo Rizzo,ITA,23,173.46,86.88,86.58,0.0,10.1,3F+1Eu+3S,3.0,ec2023,0.0,,11.01,0.91,,1,,2223,0.0,3.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,0,men,individual
1,Matteo Rizzo,ITA,23,173.46,86.88,86.58,0.0,5.9,3Lz,4.0,ec2023,0.0,,7.0,1.1,,1,,2223,1.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,0,men,individual
1,Matteo Rizzo,ITA,23,173.46,86.88,86.58,0.0,3.0,CCoSp3,5.0,ec2023,0.0,,3.69,0.69,,1,,2223,2.0,2.0,2.0,4.0,3.0,3.0,2.0,2.0,2.0,0,men,individual
1,Matteo Rizzo,ITA,23,173.46,86.88,86.58,0.0,3.0,ChSq1,6.0,ec2023,0.0,,4.21,1.21,,1,,2223,3.0,2.0,3.0,1.0,1.0,3.0,2.0,3.0,3.0,0,men,individual
1,Matteo Rizzo,ITA,23,173.46,86.88,86.58,0.0,12.43,3A+2A+SEQ,7.0,ec2023,1.0,,14.94,2.51,,1,,2223,3.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,0,men,individual
1,Matteo Rizzo,ITA,23,173.46,86.88,86.58,0.0,4.62,3T,8.0,ec2023,1.0,,5.76,1.14,,1,,2223,3.0,3.0,3.0,3.0,2.0,4.0,2.0,3.0,2.0,0,men,individual
1,Matteo Rizzo,ITA,23,173.46,86.88,86.58,0.0,10.23,3A+2T,9.0,ec2023,1.0,,12.06,1.83,,1,,2223,0.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,0,men,individual
1,Matteo Rizzo,ITA,23,173.46,86.88,86.58,0.0,2.3,CCSp2,10.0,ec2023,0.0,,2.43,0.13,,1,,2223,-1.0,0.0,1.0,0.0,-1.0,2.0,0.0,2.0,2.0,0,men,individual
1,Matteo Rizzo,ITA,23,173.46,86.88,86.58,0.0,3.0,FSSp4,11.0,ec2023,0.0,,3.64,0.64,,1,,2223,1.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,0,men,individual
1,Matteo Rizzo,ITA,23,173.46,86.88,86.58,0.0,3.3,StSq3,12.0,ec2023,0.0,,4.43,1.13,,1,,2223,3.0,3.0,3.0,3.0,2.0,4.0,4.0,5.0,4.0,0,men,individual
1,Matteo Rizzo,ITA,23,173.46,86.88,86.58,0.0,,,,ec2023,,3.33,8.5,,,0,Composition,2223,8.0,8.5,8.5,8.0,8.75,8.5,8.5,9.0,8.75,0,men,individual
1,Matteo Rizzo,ITA,23,173.46,86.88,86.58,0.0,,,,ec2023,,3.33,8.68,,,0,Skating Skills,2223,8.75,8.5,8.75,8.5,9.0,9.0,8.5,8.5,8.75,0,men,individual
2,Adam Siao Him Fa,FRA,24,171.24,86.49,85.75,-1.0,5.9,3Lz,1.0,ec2023,0.0,,6.49,0.59,,1,,2223,1.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,2.0,0,men,individual
2,Adam Siao Him Fa,FRA,24,171.24,86.49,85.75,-1.0,10.8,4T+2T,2.0,ec2023,0.0,,13.11,2.31,,1,,2223,3.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,0,men,individual
2,Adam Siao Him Fa,FRA,24,171.24,86.49,85.75,-1.0,8.0,3A,3.0,ec2023,0.0,,9.14,1.14,,1,,2223,2.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,0,men,individual
2,Adam Siao Him Fa,FRA,24,171.24,86.49,85.75,-1.0,9.7,4S,4.0,ec2023,0.0,,8.31,-1.39,,1,,2223,-2.0,-2.0,-3.0,-1.0,-1.0,0.0,-1.0,-1.0,-2.0,0,men,individual
2,Adam Siao Him Fa,FRA,24,171.24,86.49,85.75,-1.0,10.45,4T,5.0,ec2023,1.0,,5.7,-4.75,F,1,,2223,-5.0,-4.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,0,men,individual
2,Adam Siao Him Fa,FRA,24,171.24,86.49,85.75,-1.0,3.5,FCCoSp4,6.0,ec2023,0.0,,4.15,0.65,,1,,2223,2.0,0.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,0,men,individual
2,Adam Siao Him Fa,FRA,24,171.24,86.49,85.75,-1.0,11.77,3Lz+1Eu+3S,7.0,ec2023,1.0,,13.29,1.52,,1,,2223,2.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,0,men,individual
2,Adam Siao Him Fa,FRA,24,171.24,86.49,85.75,-1.0,7.26,3F+2T,8.0,ec2023,1.0,,8.02,0.76,,1,,2223,1.0,0.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,0,men,individual
2,Adam Siao Him Fa,FRA,24,171.24,86.49,85.75,-1.0,3.5,CCoSp4,9.0,ec2023,0.0,,4.35,0.85,,1,,2223,3.0,1.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,0,men,individual
2,Adam Siao Him Fa,FRA,24,171.24,86.49,85.75,-1.0,3.9,StSq4,10.0,ec2023,0.0,,5.13,1.23,,1,,2223,3.0,3.0,3.0,3.0,2.0,4.0,3.0,4.0,3.0,0,men,individual
2,Adam Siao Him Fa,FRA,24,171.24,86.49,85.75,-1.0,3.0,ChSq1,11.0,ec2023,0.0,,4.86,1.86,,1,,2223,5.0,3.0,4.0,3.0,3.0,3.0,3.0,5.0,5.0,0,men,individual
2,Adam Siao Him Fa,FRA,24,171.24,86.49,85.75,-1.0,3.0,CSSp4,12.0,ec2023,0.0,,3.94,0.94,,1,,2223,4.0,2.0,3.0,3.0,3.0,4.0,2.0,4.0,3.0,0,men,individual
2,Adam Siao Him Fa,FRA,24,171.24,86.49,85.75,-1.0,,,,ec2023,,3.33,8.5,,,0,Composition,2223,8.25,8.25,8.5,8.25,8.5,9.0,8.5,8.75,8.75,0,men,individual
2,Adam Siao Him Fa,FRA,24,171.24,86.49,85.75,-1.0,,,,ec2023,,3.33,8.68,,,0,Skating Skills,2223,8.75,8.5,9.0,8.5,8.75,8.5,8.75,9.0,8.5,0,men,individual
3,Lukas Britschgi,SUI,20,168.75,85.92,82.83,0.0,10.8,4T+2T,1.0,ec2023,0.0,,13.24,2.44,,1,,2223,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,0,men,individual
3,Lukas Britschgi,SUI,20,168.75,85.92,82.83,0.0,9.5,4T,2.0,ec2023,0.0,,12.08,2.58,,1,,2223,3.0,3.0,3.0,3.0,2.0,3.0,2.0,4.0,2.0,0,men,individual
3,Lukas Britschgi,SUI,20,168.75,85.92,82.83,0.0,9.3,3A+2T,3.0,ec2023,0.0,,10.44,1.14,,1,,2223,1.0,1.0,2.0,2.0,1.0,1.0,0.0,2.0,2.0,0,men,individual
3,Lukas Britschgi,SUI,20,168.75,85.92,82.83,0.0,1.7,2Lo,4.0,ec2023,0.0,,1.82,0.12,,1,,2223,-1.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,0,men,individual
3,Lukas Britschgi,SUI,20,168.75,85.92,82.83,0.0,3.5,FCCoSp4,5.0,ec2023,0.0,,4.5,1.0,,1,,2223,1.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,0,men,individual
3,Lukas Britschgi,SUI,20,168.75,85.92,82.83,0.0,8.8,3A,6.0,ec2023,1.0,,9.71,0.91,,1,,2223,3.0,0.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0,0,men,individual
3,Lukas Britschgi,SUI,20,168.75,85.92,82.83,0.0,11.11,3F+1Eu+3S,7.0,ec2023,1.0,,12.4,1.29,,1,,2223,3.0,3.0,3.0,1.0,2.0,2.0,2.0,3.0,2.0,0,men,individual
3,Lukas Britschgi,SUI,20,168.75,85.92,82.83,0.0,3.3,StSq3,8.0,ec2023,0.0,,4.34,1.04,,1,,2223,2.0,3.0,4.0,3.0,2.0,2.0,4.0,4.0,4.0,0,men,individual
3,Lukas Britschgi,SUI,20,168.75,85.92,82.83,0.0,6.49,3Lz,9.0,ec2023,1.0,,7.75,1.26,,1,,2223,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,0,men,individual
3,Lukas Britschgi,SUI,20,168.75,85.92,82.83,0.0,3.0,ChSq1,10.0,ec2023,0.0,,4.36,1.36,,1,,2223,2.0,2.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,0,men,individual
3,Lukas Britschgi,SUI,20,168.75,85.92,82.83,0.0,3.0,CSSp4,11.0,ec2023,0.0,,3.69,0.69,,1,,2223,1.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,0,men,individual
3,Lukas Britschgi,SUI,20,168.75,85.92,82.83,0.0,1.5,CCoSp1V,12.0,ec2023,0.0,,1.59,0.09,,1,,2223,0.0,0.0,-1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,men,individual
3,Lukas Britschgi,SUI,20,168.75,85.92,82.83,0.0,,,,ec2023,,3.33,8.29,,,0,Composition,2223,8.5,8.0,7.75,8.5,8.0,8.5,8.0,8.5,8.75,0,men,individual
3,Lukas Britschgi,SUI,20,168.75,85.92,82.83,0.0,,,,ec2023,,3.33,8.29,,,0,Skating Skills,2223,8.5,8.25,8.0,8.5,8.25,8.25,8.0,8.25,8.5,0,men,individual
