rank,name,noc,starting_number,tss,tes,tpcs,deductions,base_value,element,element_no,event,extra_points,factor,final_score,goe,info,is_element,program_component,year,J1,J2,J3,J4,J5,J6,J7,J8,J9,is_short_program,category,event_type
2,Nathan Chen,USA,8,186.48,96.5,89.98,0.0,3.9,StSq4,6.0,gpusa2021,0.0,,5.18,1.28,,1,,2122,3.0,3.0,2.0,4.0,3.0,4.0,3.0,4.0,3.0,0,men,individual
2,Nathan Chen,USA,8,186.48,96.5,89.98,0.0,8.8,3A,7.0,gpusa2021,1.0,,10.86,2.06,,1,,2122,2.0,2.0,3.0,1.0,2.0,3.0,3.0,3.0,3.0,0,men,individual
2,Nathan Chen,USA,8,186.48,96.5,89.98,0.0,12.98,4T+1Eu+2F,8.0,gpusa2021,1.0,,13.66,0.68,,1,,2122,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0,men,individual
2,Nathan Chen,USA,8,186.48,96.5,89.98,0.0,15.07,4T+3T,9.0,gpusa2021,1.0,,15.48,0.41,,1,,2122,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0,men,individual
2,Nathan Chen,USA,8,186.48,96.5,89.98,0.0,3.5,CCoSp4,10.0,gpusa2021,0.0,,4.55,1.05,,1,,2122,3.0,3.0,3.0,4.0,2.0,4.0,3.0,3.0,2.0,0,men,individual
2,Nathan Chen,USA,8,186.48,96.5,89.98,0.0,3.0,ChSq1,11.0,gpusa2021,0.0,,5.21,2.21,,1,,2122,4.0,4.0,3.0,5.0,5.0,4.0,5.0,5.0,4.0,0,men,individual
2,Nathan Chen,USA,8,186.48,96.5,89.98,0.0,3.5,FCCoSp4,12.0,gpusa2021,0.0,,4.7,1.2,,1,,2122,3.0,3.0,3.0,4.0,3.0,4.0,5.0,4.0,3.0,0,men,individual
2,Nathan Chen,USA,8,186.48,96.5,89.98,0.0,,,,gpusa2021,,2.0,9.18,,,0,Composition,2122,9.0,9.25,9.25,9.0,9.25,9.25,9.25,9.25,8.75,0,men,individual
2,Nathan Chen,USA,8,186.48,96.5,89.98,0.0,,,,gpusa2021,,2.0,9.07,,,0,Interpretation of the Music,2122,8.75,9.25,9.0,9.25,9.5,9.25,9.0,9.0,8.75,0,men,individual
2,Nathan Chen,USA,8,186.48,96.5,89.98,0.0,,,,gpusa2021,,2.0,8.89,,,0,Performance,2122,8.5,9.0,9.0,9.0,9.0,9.25,8.75,8.75,8.75,0,men,individual
2,Nathan Chen,USA,8,186.48,96.5,89.98,0.0,,,,gpusa2021,,2.0,9.14,,,0,Skating Skills,2122,9.0,9.25,9.25,8.75,9.25,9.25,9.25,9.25,8.5,0,men,individual
2,Nathan Chen,USA,8,186.48,96.5,89.98,0.0,,,,gpusa2021,,2.0,8.71,,,0,Transitions,2122,8.5,8.75,8.75,8.5,9.25,9.0,8.75,8.75,8.5,0,men,individual
3,Shoma Uno,JPN,10,181.61,93.25,88.36,0.0,10.5,4Lo,1.0,gpusa2021,0.0,,9.0,-1.5,,1,,2122,-2.0,-2.0,-2.0,-1.0,-1.0,-1.0,-2.0,-1.0,0.0,0,men,individual
3,Shoma Uno,JPN,10,181.61,93.25,88.36,0.0,4.3,4S<<,2.0,gpusa2021,0.0,,2.21,-2.09,<<,1,,2122,-4.0,-5.0,-5.0,-5.0,-4.0,-5.0,-5.0,-5.0,-5.0,0,men,individual
3,Shoma Uno,JPN,10,181.61,93.25,88.36,0.0,10.8,4T+2T,3.0,gpusa2021,0.0,,12.7,1.9,,1,,2122,3.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,0.0,0,men,individual
3,Shoma Uno,JPN,10,181.61,93.25,88.36,0.0,8.0,3A,4.0,gpusa2021,0.0,,9.83,1.83,,1,,2122,2.0,3.0,2.0,4.0,2.0,2.0,2.0,3.0,2.0,0,men,individual
3,Shoma Uno,JPN,10,181.61,93.25,88.36,0.0,3.2,FCSp4,5.0,gpusa2021,0.0,,4.07,0.87,,1,,2122,4.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,0,men,individual
3,Shoma Uno,JPN,10,181.61,93.25,88.36,0.0,3.0,ChSq1,6.0,gpusa2021,0.0,,3.93,0.93,,1,,2122,2.0,2.0,0.0,2.0,1.0,3.0,2.0,2.0,2.0,0,men,individual
3,Shoma Uno,JPN,10,181.61,93.25,88.36,0.0,12.1,4F,7.0,gpusa2021,1.0,,11.47,-0.63,,1,,2122,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0,men,individual
3,Shoma Uno,JPN,10,181.61,93.25,88.36,0.0,11.88,4T+2T,8.0,gpusa2021,1.0,,14.32,2.44,,1,,2122,4.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,0,men,individual
3,Shoma Uno,JPN,10,181.61,93.25,88.36,0.0,15.18,3A+1Eu+3Fq,9.0,gpusa2021,1.0,,12.89,-2.29,q,1,,2122,-2.0,-3.0,-3.0,-3.0,0.0,-3.0,-3.0,-4.0,-3.0,0,men,individual
3,Shoma Uno,JPN,10,181.61,93.25,88.36,0.0,2.63,FCCoSp4V,10.0,gpusa2021,0.0,,2.93,0.3,,1,,2122,2.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,0,men,individual
3,Shoma Uno,JPN,10,181.61,93.25,88.36,0.0,3.5,CCoSp4,11.0,gpusa2021,0.0,,4.55,1.05,,1,,2122,4.0,2.0,2.0,4.0,1.0,3.0,4.0,3.0,3.0,0,men,individual
3,Shoma Uno,JPN,10,181.61,93.25,88.36,0.0,3.9,StSq4,12.0,gpusa2021,0.0,,5.35,1.45,,1,,2122,4.0,3.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0,0,men,individual
3,Shoma Uno,JPN,10,181.61,93.25,88.36,0.0,,,,gpusa2021,,2.0,8.86,,,0,Composition,2122,9.5,9.0,8.75,8.75,9.0,8.75,9.0,8.75,8.75,0,men,individual
3,Shoma Uno,JPN,10,181.61,93.25,88.36,0.0,,,,gpusa2021,,2.0,8.82,,,0,Interpretation of the Music,2122,9.25,9.0,8.75,8.75,8.75,8.75,8.75,8.75,9.0,0,men,individual
3,Shoma Uno,JPN,10,181.61,93.25,88.36,0.0,,,,gpusa2021,,2.0,8.82,,,0,Performance,2122,9.25,9.0,8.75,8.75,8.75,8.75,8.5,8.75,9.0,0,men,individual
3,Shoma Uno,JPN,10,181.61,93.25,88.36,0.0,,,,gpusa2021,,2.0,9.04,,,0,Skating Skills,2122,9.5,9.0,9.0,9.25,9.0,9.0,9.0,9.0,8.5,0,men,individual
3,Shoma Uno,JPN,10,181.61,93.25,88.36,0.0,,,,gpusa2021,,2.0,8.64,,,0,Transitions,2122,9.0,8.75,8.5,8.75,8.75,8.5,8.75,8.5,8.5,0,men,individual
4,Shun Sato,JPN,7,166.53,86.67,80.86,-1.0,11.5,4Lz,1.0,gpusa2021,0.0,,8.05,-3.45,,1,,2122,-4.0,-3.0,-3.0,-3.0,-2.0,-3.0,-3.0,-3.0,-3.0,0,men,individual
4,Shun Sato,JPN,7,166.53,86.67,80.86,-1.0,8.8,4Fe,2.0,gpusa2021,0.0,,4.4,-4.4,e,1,,2122,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,0,men,individual
4,Shun Sato,JPN,7,166.53,86.67,80.86,-1.0,10.8,4T+2T,3.0,gpusa2021,0.0,,12.7,1.9,,1,,2122,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0,men,individual
4,Shun Sato,JPN,7,166.53,86.67,80.86,-1.0,3.5,FCCoSp4,4.0,gpusa2021,0.0,,4.05,0.55,,1,,2122,2.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,0,men,individual
4,Shun Sato,JPN,7,166.53,86.67,80.86,-1.0,9.5,4T,5.0,gpusa2021,0.0,,11.54,2.04,,1,,2122,2.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,0,men,individual
4,Shun Sato,JPN,7,166.53,86.67,80.86,-1.0,10.23,3A+2T,6.0,gpusa2021,1.0,,11.83,1.6,,1,,2122,3.0,1.0,2.0,1.0,1.0,3.0,3.0,2.0,2.0,0,men,individual
4,Shun Sato,JPN,7,166.53,86.67,80.86,-1.0,3.0,FSSp4,7.0,gpusa2021,0.0,,3.77,0.77,,1,,2122,3.0,2.0,2.0,3.0,1.0,3.0,3.0,3.0,2.0,0,men,individual
4,Shun Sato,JPN,7,166.53,86.67,80.86,-1.0,11.11,3F+1Eu+3S,8.0,gpusa2021,1.0,,12.32,1.21,,1,,2122,2.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,2.0,0,men,individual
4,Shun Sato,JPN,7,166.53,86.67,80.86,-1.0,8.8,3A,9.0,gpusa2021,1.0,,5.71,-3.09,,1,,2122,-4.0,-4.0,-4.0,-4.0,-3.0,-4.0,-3.0,-4.0,-4.0,0,men,individual
4,Shun Sato,JPN,7,166.53,86.67,80.86,-1.0,3.3,StSq3,10.0,gpusa2021,0.0,,4.05,0.75,,1,,2122,2.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,2.0,0,men,individual
4,Shun Sato,JPN,7,166.53,86.67,80.86,-1.0,3.0,ChSq1,11.0,gpusa2021,0.0,,4.0,1.0,,1,,2122,3.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,2.0,0,men,individual
4,Shun Sato,JPN,7,166.53,86.67,80.86,-1.0,3.5,CCoSp4,12.0,gpusa2021,0.0,,4.25,0.75,,1,,2122,2.0,2.0,2.0,3.0,1.0,3.0,1.0,3.0,2.0,0,men,individual
4,Shun Sato,JPN,7,166.53,86.67,80.86,-1.0,,,,gpusa2021,,2.0,8.14,,,0,Composition,2122,8.25,8.25,8.0,8.0,7.75,8.25,8.25,8.5,8.0,0,men,individual
4,Shun Sato,JPN,7,166.53,86.67,80.86,-1.0,,,,gpusa2021,,2.0,8.0,,,0,Interpretation of the Music,2122,7.75,8.25,7.75,8.0,7.5,8.25,7.75,8.25,8.25,0,men,individual
4,Shun Sato,JPN,7,166.53,86.67,80.86,-1.0,,,,gpusa2021,,2.0,7.96,,,0,Performance,2122,7.75,8.25,7.75,7.75,7.75,8.0,8.0,8.25,8.25,0,men,individual
4,Shun Sato,JPN,7,166.53,86.67,80.86,-1.0,,,,gpusa2021,,2.0,8.29,,,0,Skating Skills,2122,8.5,8.25,8.25,8.25,8.0,8.25,8.5,8.5,8.0,0,men,individual
4,Shun Sato,JPN,7,166.53,86.67,80.86,-1.0,,,,gpusa2021,,2.0,8.04,,,0,Transitions,2122,8.25,8.0,7.75,8.0,7.75,8.0,8.25,8.25,8.0,0,men,individual
5,Michal Brezina,CZE,6,152.04,69.68,82.36,0.0,9.7,4S,1.0,gpusa2021,0.0,,6.93,-2.77,,1,,2122,-3.0,-3.0,-3.0,-2.0,-2.0,-3.0,-3.0,-3.0,-3.0,0,men,individual
5,Michal Brezina,CZE,6,152.04,69.68,82.36,0.0,8.0,3A,2.0,gpusa2021,0.0,,10.17,2.17,,1,,2122,3.0,2.0,3.0,3.0,2.0,3.0,3.0,4.0,2.0,0,men,individual
5,Michal Brezina,CZE,6,152.04,69.68,82.36,0.0,5.9,3Lz,3.0,gpusa2021,0.0,,7.5,1.6,,1,,2122,2.0,2.0,3.0,4.0,2.0,3.0,4.0,3.0,2.0,0,men,individual
5,Michal Brezina,CZE,6,152.04,69.68,82.36,0.0,3.0,FSSp4,4.0,gpusa2021,0.0,,3.56,0.56,,1,,2122,2.0,1.0,1.0,3.0,1.0,3.0,2.0,2.0,2.0,0,men,individual
5,Michal Brezina,CZE,6,152.04,69.68,82.36,0.0,8.3,3F+2T+2Lo,5.0,gpusa2021,0.0,,9.44,1.14,,1,,2122,2.0,1.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,0,men,individual
5,Michal Brezina,CZE,6,152.04,69.68,82.36,0.0,3.9,StSq4,6.0,gpusa2021,0.0,,4.9,1.0,,1,,2122,3.0,2.0,2.0,2.0,2.0,3.0,4.0,4.0,2.0,0,men,individual
5,Michal Brezina,CZE,6,152.04,69.68,82.36,0.0,10.23,3A+2T,7.0,gpusa2021,1.0,,11.72,1.49,,1,,2122,3.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,0,men,individual
5,Michal Brezina,CZE,6,152.04,69.68,82.36,0.0,1.98,2F,8.0,gpusa2021,1.0,,2.13,0.15,,1,,2122,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0,men,individual
5,Michal Brezina,CZE,6,152.04,69.68,82.36,0.0,5.39,3Lo,9.0,gpusa2021,1.0,,3.92,-1.47,,1,,2122,-3.0,-3.0,-3.0,-3.0,-2.0,-3.0,-3.0,-4.0,-3.0,0,men,individual
5,Michal Brezina,CZE,6,152.04,69.68,82.36,0.0,3.5,FCCoSp4,10.0,gpusa2021,0.0,,4.1,0.6,,1,,2122,2.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,0,men,individual
5,Michal Brezina,CZE,6,152.04,69.68,82.36,0.0,3.0,ChSq1,11.0,gpusa2021,0.0,,3.29,0.29,,1,,2122,1.0,1.0,1.0,0.0,-1.0,3.0,0.0,2.0,-1.0,0,men,individual
5,Michal Brezina,CZE,6,152.04,69.68,82.36,0.0,1.88,CCoSp2V,12.0,gpusa2021,0.0,,2.02,0.14,,1,,2122,1.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0,men,individual
5,Michal Brezina,CZE,6,152.04,69.68,82.36,0.0,,,,gpusa2021,,2.0,8.18,,,0,Composition,2122,8.25,8.25,8.5,8.0,8.25,8.0,8.0,8.25,8.25,0,men,individual
5,Michal Brezina,CZE,6,152.04,69.68,82.36,0.0,,,,gpusa2021,,2.0,8.39,,,0,Interpretation of the Music,2122,8.5,8.25,8.5,8.5,8.5,8.25,8.25,8.5,8.25,0,men,individual
5,Michal Brezina,CZE,6,152.04,69.68,82.36,0.0,,,,gpusa2021,,2.0,8.29,,,0,Performance,2122,8.0,8.25,8.5,8.5,8.0,8.25,8.25,8.5,8.25,0,men,individual
5,Michal Brezina,CZE,6,152.04,69.68,82.36,0.0,,,,gpusa2021,,2.0,8.21,,,0,Skating Skills,2122,8.25,8.25,8.25,8.25,8.25,8.25,8.0,8.5,8.0,0,men,individual
5,Michal Brezina,CZE,6,152.04,69.68,82.36,0.0,,,,gpusa2021,,2.0,8.11,,,0,Transitions,2122,8.0,8.0,8.25,8.0,8.25,8.0,7.5,8.25,8.25,0,men,individual
6,Daniel Grassl,ITA,4,150.55,78.35,73.2,-1.0,11.5,4Lzq,1.0,gpusa2021,0.0,,5.75,-5.75,q,1,,2122,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,0,men,individual
6,Daniel Grassl,ITA,4,150.55,78.35,73.2,-1.0,8.8,4F<,2.0,gpusa2021,0.0,,4.4,-4.4,<,1,,2122,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,0,men,individual
6,Daniel Grassl,ITA,4,150.55,78.35,73.2,-1.0,15.3,4Loq+1Eu+3S,3.0,gpusa2021,0.0,,11.4,-3.9,q,1,,2122,-4.0,-4.0,-3.0,-3.0,-2.0,-4.0,-4.0,-5.0,-4.0,0,men,individual
6,Daniel Grassl,ITA,4,150.55,78.35,73.2,-1.0,8.0,3A,4.0,gpusa2021,0.0,,8.69,0.69,,1,,2122,0.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,0.0,0,men,individual
6,Daniel Grassl,ITA,4,150.55,78.35,73.2,-1.0,2.6,CSSp3,5.0,gpusa2021,0.0,,2.56,-0.04,,1,,2122,0.0,0.0,1.0,-1.0,0.0,1.0,-1.0,0.0,-2.0,0,men,individual
6,Daniel Grassl,ITA,4,150.55,78.35,73.2,-1.0,11.11,3Lz+3T,6.0,gpusa2021,1.0,,11.87,0.76,,1,,2122,1.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,0,men,individual
6,Daniel Grassl,ITA,4,150.55,78.35,73.2,-1.0,10.45,3F+3T,7.0,gpusa2021,1.0,,10.83,0.38,,1,,2122,1.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0,men,individual
6,Daniel Grassl,ITA,4,150.55,78.35,73.2,-1.0,3.5,FCCoSp4,8.0,gpusa2021,0.0,,3.9,0.4,,1,,2122,1.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0,0,men,individual
6,Daniel Grassl,ITA,4,150.55,78.35,73.2,-1.0,6.49,3Lz,9.0,gpusa2021,1.0,,7.16,0.67,,1,,2122,0.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,1.0,0,men,individual
6,Daniel Grassl,ITA,4,150.55,78.35,73.2,-1.0,3.9,StSq4,10.0,gpusa2021,0.0,,4.29,0.39,,1,,2122,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0,men,individual
6,Daniel Grassl,ITA,4,150.55,78.35,73.2,-1.0,3.0,ChSq1,11.0,gpusa2021,0.0,,3.5,0.5,,1,,2122,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,0,men,individual
6,Daniel Grassl,ITA,4,150.55,78.35,73.2,-1.0,3.5,CCoSp4,12.0,gpusa2021,0.0,,4.0,0.5,,1,,2122,1.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,0,men,individual
6,Daniel Grassl,ITA,4,150.55,78.35,73.2,-1.0,,,,gpusa2021,,2.0,7.46,,,0,Composition,2122,7.75,7.5,7.5,6.5,7.25,7.5,7.25,7.75,7.5,0,men,individual
6,Daniel Grassl,ITA,4,150.55,78.35,73.2,-1.0,,,,gpusa2021,,2.0,7.25,,,0,Interpretation of the Music,2122,7.25,7.5,7.25,6.5,7.25,7.5,7.0,7.25,7.25,0,men,individual
6,Daniel Grassl,ITA,4,150.55,78.35,73.2,-1.0,,,,gpusa2021,,2.0,7.25,,,0,Performance,2122,7.5,7.5,7.25,6.25,7.0,7.25,7.25,7.5,7.0,0,men,individual
6,Daniel Grassl,ITA,4,150.55,78.35,73.2,-1.0,,,,gpusa2021,,2.0,7.39,,,0,Skating Skills,2122,7.5,7.75,7.5,6.5,7.25,7.25,7.0,8.0,7.5,0,men,individual
6,Daniel Grassl,ITA,4,150.55,78.35,73.2,-1.0,,,,gpusa2021,,2.0,7.25,,,0,Transitions,2122,7.25,7.25,7.5,6.25,7.5,7.25,6.75,7.5,7.25,0,men,individual
7,Adam Siao Him Fa,FRA,2,149.92,74.4,75.52,0.0,9.5,4T,1.0,gpusa2021,0.0,,9.36,-0.14,,1,,2122,0.0,1.0,0.0,-1.0,0.0,-1.0,-1.0,1.0,0.0,0,men,individual
7,Adam Siao Him Fa,FRA,2,149.92,74.4,75.52,0.0,8.0,3A,2.0,gpusa2021,0.0,,9.49,1.49,,1,,2122,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,0,men,individual
7,Adam Siao Him Fa,FRA,2,149.92,74.4,75.52,0.0,9.7,4S,3.0,gpusa2021,0.0,,6.93,-2.77,,1,,2122,-3.0,-3.0,-3.0,-3.0,-2.0,-3.0,-3.0,-3.0,-2.0,0,men,individual
7,Adam Siao Him Fa,FRA,2,149.92,74.4,75.52,0.0,5.5,2T+3T,4.0,gpusa2021,0.0,,5.56,0.06,,1,,2122,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,men,individual
7,Adam Siao Him Fa,FRA,2,149.92,74.4,75.52,0.0,3.0,CSSp4,5.0,gpusa2021,0.0,,3.43,0.43,,1,,2122,2.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,0,men,individual
7,Adam Siao Him Fa,FRA,2,149.92,74.4,75.52,0.0,6.49,3Lz,6.0,gpusa2021,1.0,,6.74,0.25,,1,,2122,0.0,1.0,1.0,0.0,0.0,0.0,-1.0,1.0,1.0,0,men,individual
7,Adam Siao Him Fa,FRA,2,149.92,74.4,75.52,0.0,8.47,3Lz+1Eu+2S,7.0,gpusa2021,1.0,,8.98,0.51,,1,,2122,0.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,1.0,0,men,individual
7,Adam Siao Him Fa,FRA,2,149.92,74.4,75.52,0.0,7.26,3F+2T,8.0,gpusa2021,1.0,,7.64,0.38,,1,,2122,0.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,0,men,individual
7,Adam Siao Him Fa,FRA,2,149.92,74.4,75.52,0.0,3.5,FCCoSp4,9.0,gpusa2021,0.0,,3.5,0.0,,1,,2122,-1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,1.0,1.0,0,men,individual
7,Adam Siao Him Fa,FRA,2,149.92,74.4,75.52,0.0,3.9,StSq4,10.0,gpusa2021,0.0,,4.85,0.95,,1,,2122,2.0,3.0,3.0,1.0,2.0,3.0,3.0,2.0,2.0,0,men,individual
7,Adam Siao Him Fa,FRA,2,149.92,74.4,75.52,0.0,3.0,ChSq1,11.0,gpusa2021,0.0,,4.07,1.07,,1,,2122,2.0,2.0,2.0,2.0,1.0,2.0,3.0,4.0,2.0,0,men,individual
7,Adam Siao Him Fa,FRA,2,149.92,74.4,75.52,0.0,3.5,CCoSp4,12.0,gpusa2021,0.0,,3.85,0.35,,1,,2122,1.0,2.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0,men,individual
7,Adam Siao Him Fa,FRA,2,149.92,74.4,75.52,0.0,,,,gpusa2021,,2.0,7.57,,,0,Composition,2122,7.5,8.0,7.0,6.75,7.25,7.5,7.5,8.25,8.25,0,men,individual
7,Adam Siao Him Fa,FRA,2,149.92,74.4,75.52,0.0,,,,gpusa2021,,2.0,7.68,,,0,Interpretation of the Music,2122,7.5,8.0,7.0,7.5,7.5,7.5,7.75,8.0,8.25,0,men,individual
7,Adam Siao Him Fa,FRA,2,149.92,74.4,75.52,0.0,,,,gpusa2021,,2.0,7.68,,,0,Performance,2122,7.75,8.0,7.0,7.5,7.5,7.5,7.5,8.5,8.0,0,men,individual
7,Adam Siao Him Fa,FRA,2,149.92,74.4,75.52,0.0,,,,gpusa2021,,2.0,7.54,,,0,Skating Skills,2122,7.25,8.0,7.25,7.25,7.5,7.5,7.25,8.0,8.0,0,men,individual
7,Adam Siao Him Fa,FRA,2,149.92,74.4,75.52,0.0,,,,gpusa2021,,2.0,7.29,,,0,Transitions,2122,6.5,7.75,6.75,7.0,7.25,7.25,7.25,7.75,8.0,0,men,individual
