rank,name,noc,starting_number,tss,tes,tpcs,deductions,base_value,element,element_no,event,extra_points,factor,final_score,goe,info,is_element,program_component,year,J1,J2,J3,J4,J5,J6,J7,J8,J9,is_short_program,category,event_type
1,Ilia Malinin,USA,12,206.41,118.64,87.77,0.0,8.0,3A,1.0,gpusa2023,0.0,,10.86,2.86,,1,,2324,4.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,0,men,individual
1,Ilia Malinin,USA,12,206.41,118.64,87.77,0.0,11.5,4Lz,2.0,gpusa2023,0.0,,14.29,2.79,,1,,2324,2.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,0,men,individual
1,Ilia Malinin,USA,12,206.41,118.64,87.77,0.0,4.9,3Lo,3.0,gpusa2023,0.0,,5.74,0.84,,1,,2324,1.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,0,men,individual
1,Ilia Malinin,USA,12,206.41,118.64,87.77,0.0,9.7,4S,4.0,gpusa2023,0.0,,11.64,1.94,,1,,2324,2.0,3.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,0,men,individual
1,Ilia Malinin,USA,12,206.41,118.64,87.77,0.0,3.2,CCSp4,5.0,gpusa2023,0.0,,3.93,0.73,,1,,2324,2.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,1.0,0,men,individual
1,Ilia Malinin,USA,12,206.41,118.64,87.77,0.0,3.9,StSq4,6.0,gpusa2023,0.0,,4.79,0.89,,1,,2324,2.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0,0,men,individual
1,Ilia Malinin,USA,12,206.41,118.64,87.77,0.0,17.93,4Lz+1Eu+3S,7.0,gpusa2023,1.0,,21.54,3.61,,1,,2324,4.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,0,men,individual
1,Ilia Malinin,USA,12,206.41,118.64,87.77,0.0,15.07,4T+3T,8.0,gpusa2023,1.0,,17.24,2.17,,1,,2324,1.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,0,men,individual
1,Ilia Malinin,USA,12,206.41,118.64,87.77,0.0,3.0,ChSq1,9.0,gpusa2023,0.0,,3.86,0.86,,1,,2324,3.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,0,men,individual
1,Ilia Malinin,USA,12,206.41,118.64,87.77,0.0,15.29,3Lz+3A+SEQ,10.0,gpusa2023,1.0,,16.78,1.49,,1,,2324,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0,men,individual
1,Ilia Malinin,USA,12,206.41,118.64,87.77,0.0,3.0,FSSp4,11.0,gpusa2023,0.0,,3.47,0.47,,1,,2324,2.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,0,men,individual
1,Ilia Malinin,USA,12,206.41,118.64,87.77,0.0,3.5,CCoSp4,12.0,gpusa2023,0.0,,4.5,1.0,,1,,2324,3.0,4.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,0,men,individual
1,Ilia Malinin,USA,12,206.41,118.64,87.77,0.0,,,,gpusa2023,,3.33,8.79,,,0,Composition,2324,9.0,9.0,8.75,8.75,9.0,9.25,8.5,8.5,7.75,0,men,individual
1,Ilia Malinin,USA,12,206.41,118.64,87.77,0.0,,,,gpusa2023,,3.33,8.86,,,0,Skating Skills,2324,9.0,9.25,9.0,8.5,8.75,9.75,8.5,8.75,8.75,0,men,individual
2,Kevin Aymoz,FRA,11,181.75,88.51,93.24,0.0,9.5,4T,1.0,gpusa2023,0.0,,11.13,1.63,,1,,2324,1.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0,3.0,0,men,individual
2,Kevin Aymoz,FRA,11,181.75,88.51,93.24,0.0,10.1,3Lz+3T,2.0,gpusa2023,0.0,,11.11,1.01,,1,,2324,2.0,2.0,2.0,0.0,1.0,2.0,2.0,1.0,2.0,0,men,individual
