rank,name,noc,starting_number,tss,tes,tpcs,deductions,base_value,element,element_no,event,extra_points,factor,final_score,goe,info,is_element,program_component,year,J1,J2,J3,J4,J5,J6,J7,J8,J9,is_short_program,category,event_type
1,Mai Mihara,JPN,20,145.41,76.4,69.01,0.0,10.1,3Lz+3T,1.0,fc2022,0.0,,11.87,1.77,,1,,2122,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,0,women,individual
1,Mai Mihara,JPN,20,145.41,76.4,69.01,0.0,3.3,2A,2.0,fc2022,0.0,,4.24,0.94,,1,,2122,2.0,1.0,3.0,3.0,3.0,4.0,4.0,3.0,2.0,0,women,individual
1,Mai Mihara,JPN,20,145.41,76.4,69.01,0.0,5.3,3F,3.0,fc2022,0.0,,6.81,1.51,,1,,2122,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0,women,individual
1,Mai Mihara,JPN,20,145.41,76.4,69.01,0.0,4.3,3S,4.0,fc2022,0.0,,5.47,1.17,,1,,2122,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,0,women,individual
1,Mai Mihara,JPN,20,145.41,76.4,69.01,0.0,3.5,CCoSp4,5.0,fc2022,0.0,,4.65,1.15,,1,,2122,3.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,0,women,individual
1,Mai Mihara,JPN,20,145.41,76.4,69.01,0.0,8.25,2A+3T,6.0,fc2022,1.0,,9.27,1.02,,1,,2122,2.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,0,women,individual
1,Mai Mihara,JPN,20,145.41,76.4,69.01,0.0,9.79,3Lz+2T+2Lo,7.0,fc2022,1.0,,11.14,1.35,,1,,2122,1.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,0,women,individual
1,Mai Mihara,JPN,20,145.41,76.4,69.01,0.0,5.39,3Lo,8.0,fc2022,1.0,,6.37,0.98,,1,,2122,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,0,women,individual
1,Mai Mihara,JPN,20,145.41,76.4,69.01,0.0,3.0,FSSp4,9.0,fc2022,0.0,,4.07,1.07,,1,,2122,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,0,women,individual
1,Mai Mihara,JPN,20,145.41,76.4,69.01,0.0,3.9,StSq4,10.0,fc2022,0.0,,5.4,1.5,,1,,2122,4.0,3.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,0,women,individual
1,Mai Mihara,JPN,20,145.41,76.4,69.01,0.0,3.0,ChSq1,11.0,fc2022,0.0,,4.79,1.79,,1,,2122,3.0,3.0,3.0,4.0,5.0,3.0,4.0,4.0,4.0,0,women,individual
1,Mai Mihara,JPN,20,145.41,76.4,69.01,0.0,2.5,FCCoSp2,12.0,fc2022,0.0,,2.32,-0.18,,1,,2122,-4.0,-1.0,1.0,1.0,-1.0,2.0,-3.0,0.0,-2.0,0,women,individual
1,Mai Mihara,JPN,20,145.41,76.4,69.01,0.0,,,,fc2022,,1.6,8.75,,,0,Composition,2122,8.75,8.5,8.75,9.0,8.5,9.25,8.5,9.0,8.75,0,women,individual
1,Mai Mihara,JPN,20,145.41,76.4,69.01,0.0,,,,fc2022,,1.6,8.64,,,0,Interpretation of the Music,2122,8.5,8.25,8.75,9.0,8.5,8.75,8.5,8.75,8.75,0,women,individual
1,Mai Mihara,JPN,20,145.41,76.4,69.01,0.0,,,,fc2022,,1.6,8.64,,,0,Performance,2122,8.5,8.5,8.75,9.0,8.5,8.75,8.25,9.0,8.5,0,women,individual
1,Mai Mihara,JPN,20,145.41,76.4,69.01,0.0,,,,fc2022,,1.6,8.57,,,0,Skating Skills,2122,8.75,8.25,8.5,8.75,8.25,9.0,8.5,8.75,8.5,0,women,individual
1,Mai Mihara,JPN,20,145.41,76.4,69.01,0.0,,,,fc2022,,1.6,8.54,,,0,Transitions,2122,8.75,8.5,8.5,8.75,8.25,8.75,8.0,8.5,8.5,0,women,individual
2,Haein Lee,KOR,19,143.55,76.42,67.13,0.0,10.1,3Lz+3T,1.0,fc2022,0.0,,11.79,1.69,,1,,2122,2.0,3.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,0,women,individual
2,Haein Lee,KOR,19,143.55,76.42,67.13,0.0,4.9,3Lo,2.0,fc2022,0.0,,6.37,1.47,,1,,2122,3.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,0,women,individual
2,Haein Lee,KOR,19,143.55,76.42,67.13,0.0,7.5,2A+3T,3.0,fc2022,0.0,,8.46,0.96,,1,,2122,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,0,women,individual
2,Haein Lee,KOR,19,143.55,76.42,67.13,0.0,4.3,3S,4.0,fc2022,0.0,,5.34,1.04,,1,,2122,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,0,women,individual
