rank,name,noc,starting_number,tss,tes,tpcs,deductions,base_value,element,element_no,event,extra_points,factor,final_score,goe,info,is_element,program_component,year,J1,J2,J3,J4,J5,J6,J7,J8,J9,is_short_program,category,event_type
2,Yuzuru Hanyu,JPN,5,194.0,100.36,93.64,0.0,3.5,CCoSp4,12.0,gpf1920,0.0,,4.8,1.3,,1,,1920,4.0,4.0,2.0,4.0,4.0,3.0,4.0,4.0,3.0,0,men,individual
2,Yuzuru Hanyu,JPN,5,194.0,100.36,93.64,0.0,,,,gpf1920,,2.0,9.5,,,0,Composition,1920,9.5,9.5,9.25,9.5,9.5,8.75,9.75,9.75,9.5,0,men,individual
2,Yuzuru Hanyu,JPN,5,194.0,100.36,93.64,0.0,,,,gpf1920,,2.0,9.36,,,0,Interpretation of the Music,1920,9.5,9.5,9.25,9.0,9.5,8.75,9.5,9.5,9.25,0,men,individual
2,Yuzuru Hanyu,JPN,5,194.0,100.36,93.64,0.0,,,,gpf1920,,2.0,9.36,,,0,Performance,1920,9.5,9.25,9.5,9.0,9.5,8.75,9.5,9.5,9.25,0,men,individual
2,Yuzuru Hanyu,JPN,5,194.0,100.36,93.64,0.0,,,,gpf1920,,2.0,9.39,,,0,Skating Skills,1920,9.5,9.5,9.0,9.5,9.25,9.0,9.5,9.75,9.5,0,men,individual
2,Yuzuru Hanyu,JPN,5,194.0,100.36,93.64,0.0,,,,gpf1920,,2.0,9.21,,,0,Transitions,1920,9.25,9.25,9.0,9.25,9.25,9.0,9.25,9.25,9.25,0,men,individual
3,Kevin Aymoz,FRA,4,178.92,90.34,89.58,-1.0,13.7,4T+3T,1.0,gpf1920,0.0,,16.55,2.85,,1,,1920,4.0,4.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,0,men,individual
3,Kevin Aymoz,FRA,4,178.92,90.34,89.58,-1.0,7.6,4T<,2.0,gpf1920,0.0,,3.8,-3.8,<,1,,1920,-5.0,-4.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,0,men,individual
3,Kevin Aymoz,FRA,4,178.92,90.34,89.58,-1.0,9.3,3A+2T,3.0,gpf1920,0.0,,11.01,1.71,,1,,1920,3.0,3.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,0,men,individual
3,Kevin Aymoz,FRA,4,178.92,90.34,89.58,-1.0,4.9,3Lo,4.0,gpf1920,0.0,,6.58,1.68,,1,,1920,4.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,0,men,individual
3,Kevin Aymoz,FRA,4,178.92,90.34,89.58,-1.0,3.2,CCSp4,5.0,gpf1920,0.0,,4.3,1.1,,1,,1920,3.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,0,men,individual
3,Kevin Aymoz,FRA,4,178.92,90.34,89.58,-1.0,8.8,3A,6.0,gpf1920,1.0,,11.66,2.86,,1,,1920,4.0,3.0,4.0,4.0,3.0,3.0,5.0,3.0,4.0,0,men,individual
3,Kevin Aymoz,FRA,4,178.92,90.34,89.58,-1.0,10.82,3Lz+1Eu+3S<,7.0,gpf1920,1.0,,10.4,-0.42,<,1,,1920,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,0,men,individual
3,Kevin Aymoz,FRA,4,178.92,90.34,89.58,-1.0,5.83,3F,8.0,gpf1920,1.0,,7.5,1.67,,1,,1920,3.0,4.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,0,men,individual
3,Kevin Aymoz,FRA,4,178.92,90.34,89.58,-1.0,3.0,ChSq1,9.0,gpf1920,0.0,,5.0,2.0,,1,,1920,4.0,5.0,4.0,3.0,4.0,3.0,5.0,4.0,4.0,0,men,individual
3,Kevin Aymoz,FRA,4,178.92,90.34,89.58,-1.0,3.0,FSSp4,10.0,gpf1920,0.0,,3.94,0.94,,1,,1920,4.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,0,men,individual
3,Kevin Aymoz,FRA,4,178.92,90.34,89.58,-1.0,3.5,CCoSp4,11.0,gpf1920,0.0,,4.25,0.75,,1,,1920,3.0,4.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,0,men,individual
3,Kevin Aymoz,FRA,4,178.92,90.34,89.58,-1.0,3.9,StSq4,12.0,gpf1920,0.0,,5.35,1.45,,1,,1920,5.0,5.0,3.0,3.0,4.0,3.0,4.0,2.0,4.0,0,men,individual
3,Kevin Aymoz,FRA,4,178.92,90.34,89.58,-1.0,,,,gpf1920,,2.0,9.07,,,0,Composition,1920,9.25,9.25,9.25,8.5,8.75,9.0,9.25,8.75,9.25,0,men,individual
3,Kevin Aymoz,FRA,4,178.92,90.34,89.58,-1.0,,,,gpf1920,,2.0,9.04,,,0,Interpretation of the Music,1920,9.5,9.25,9.0,8.75,8.75,8.75,9.25,8.75,9.5,0,men,individual
3,Kevin Aymoz,FRA,4,178.92,90.34,89.58,-1.0,,,,gpf1920,,2.0,8.96,,,0,Performance,1920,9.5,9.0,9.25,8.5,8.75,8.75,9.0,8.75,9.25,0,men,individual
3,Kevin Aymoz,FRA,4,178.92,90.34,89.58,-1.0,,,,gpf1920,,2.0,8.86,,,0,Skating Skills,1920,9.25,9.0,8.75,8.75,8.25,9.0,8.75,8.5,9.25,0,men,individual
3,Kevin Aymoz,FRA,4,178.92,90.34,89.58,-1.0,,,,gpf1920,,2.0,8.86,,,0,Transitions,1920,9.0,9.0,9.0,8.5,8.5,9.0,9.0,8.5,9.5,0,men,individual
4,Alexander Samarin,RUS,3,167.51,84.43,83.08,0.0,15.7,4Lz+3T,1.0,gpf1920,0.0,,18.33,2.63,,1,,1920,1.0,3.0,3.0,2.0,3.0,3.0,1.0,3.0,-1.0,0,men,individual
4,Alexander Samarin,RUS,3,167.51,84.43,83.08,0.0,11.0,4F,2.0,gpf1920,0.0,,7.54,-3.46,,1,,1920,-4.0,-2.0,-4.0,-3.0,-2.0,-4.0,-3.0,-2.0,-4.0,0,men,individual
4,Alexander Samarin,RUS,3,167.51,84.43,83.08,0.0,1.3,2T,3.0,gpf1920,0.0,,1.32,0.02,,1,,1920,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,men,individual
4,Alexander Samarin,RUS,3,167.51,84.43,83.08,0.0,3.2,FCSp4,4.0,gpf1920,0.0,,3.93,0.73,,1,,1920,2.0,2.0,1.0,2.0,3.0,2.0,3.0,3.0,2.0,0,men,individual
4,Alexander Samarin,RUS,3,167.51,84.43,83.08,0.0,9.3,3A+2T,5.0,gpf1920,0.0,,11.24,1.94,,1,,1920,2.0,4.0,2.0,3.0,2.0,1.0,2.0,3.0,3.0,0,men,individual
4,Alexander Samarin,RUS,3,167.51,84.43,83.08,0.0,3.0,ChSq1,6.0,gpf1920,0.0,,3.93,0.93,,1,,1920,2.0,3.0,2.0,1.0,1.0,2.0,0.0,3.0,2.0,0,men,individual
4,Alexander Samarin,RUS,3,167.51,84.43,83.08,0.0,8.8,3A+2T*,7.0,gpf1920,1.0,,10.17,1.37,*,1,,1920,2.0,2.0,1.0,2.0,1.0,2.0,0.0,2.0,3.0,0,men,individual
4,Alexander Samarin,RUS,3,167.51,84.43,83.08,0.0,6.49,3Lz,8.0,gpf1920,1.0,,8.18,1.69,,1,,1920,3.0,4.0,2.0,3.0,2.0,3.0,2.0,4.0,3.0,0,men,individual
4,Alexander Samarin,RUS,3,167.51,84.43,83.08,0.0,5.39,3Lo,9.0,gpf1920,1.0,,6.72,1.33,,1,,1920,3.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,0,men,individual
4,Alexander Samarin,RUS,3,167.51,84.43,83.08,0.0,3.0,CSSp4,10.0,gpf1920,0.0,,3.77,0.77,,1,,1920,2.0,4.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,0,men,individual
4,Alexander Samarin,RUS,3,167.51,84.43,83.08,0.0,3.9,StSq4,11.0,gpf1920,0.0,,4.9,1.0,,1,,1920,3.0,4.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,0,men,individual
4,Alexander Samarin,RUS,3,167.51,84.43,83.08,0.0,3.5,CCoSp4,12.0,gpf1920,0.0,,4.4,0.9,,1,,1920,3.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,0,men,individual
4,Alexander Samarin,RUS,3,167.51,84.43,83.08,0.0,,,,gpf1920,,2.0,8.36,,,0,Composition,1920,8.5,8.75,8.5,8.75,8.25,7.5,8.25,8.75,7.5,0,men,individual
4,Alexander Samarin,RUS,3,167.51,84.43,83.08,0.0,,,,gpf1920,,2.0,8.32,,,0,Interpretation of the Music,1920,8.5,8.75,8.5,8.5,8.25,7.5,8.0,8.5,8.0,0,men,individual
4,Alexander Samarin,RUS,3,167.51,84.43,83.08,0.0,,,,gpf1920,,2.0,8.39,,,0,Performance,1920,8.25,8.75,8.75,8.5,8.5,7.5,8.25,8.75,7.75,0,men,individual
4,Alexander Samarin,RUS,3,167.51,84.43,83.08,0.0,,,,gpf1920,,2.0,8.43,,,0,Skating Skills,1920,8.5,8.5,8.25,8.75,8.25,8.0,8.5,8.75,8.25,0,men,individual
4,Alexander Samarin,RUS,3,167.51,84.43,83.08,0.0,,,,gpf1920,,2.0,8.04,,,0,Transitions,1920,8.25,8.0,8.25,8.25,7.75,8.0,7.75,8.25,7.25,0,men,individual
5,Boyang Jin,CHN,1,160.77,85.35,77.42,-2.0,11.5,4Lz,1.0,gpf1920,0.0,,5.75,-5.75,,1,,1920,-5.0,-4.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,0,men,individual
5,Boyang Jin,CHN,1,160.77,85.35,77.42,-2.0,10.8,4T+2T,2.0,gpf1920,0.0,,12.16,1.36,,1,,1920,3.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0,men,individual
5,Boyang Jin,CHN,1,160.77,85.35,77.42,-2.0,9.5,4T,3.0,gpf1920,0.0,,4.75,-4.75,,1,,1920,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,0,men,individual
5,Boyang Jin,CHN,1,160.77,85.35,77.42,-2.0,12.8,3A+1Eu+3S,4.0,gpf1920,0.0,,14.29,1.49,,1,,1920,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,2.0,0,men,individual
5,Boyang Jin,CHN,1,160.77,85.35,77.42,-2.0,3.0,ChSq1,5.0,gpf1920,0.0,,3.5,0.5,,1,,1920,1.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0,men,individual
5,Boyang Jin,CHN,1,160.77,85.35,77.42,-2.0,3.2,FCSp4,6.0,gpf1920,0.0,,3.66,0.46,,1,,1920,1.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,0.0,0,men,individual
5,Boyang Jin,CHN,1,160.77,85.35,77.42,-2.0,8.8,3A,7.0,gpf1920,1.0,,10.17,1.37,,1,,1920,2.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,0,men,individual
5,Boyang Jin,CHN,1,160.77,85.35,77.42,-2.0,11.11,3Lz+3T,8.0,gpf1920,1.0,,12.8,1.69,,1,,1920,3.0,4.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,0,men,individual
5,Boyang Jin,CHN,1,160.77,85.35,77.42,-2.0,5.83,3F,9.0,gpf1920,1.0,,6.66,0.83,,1,,1920,2.0,4.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,0,men,individual
5,Boyang Jin,CHN,1,160.77,85.35,77.42,-2.0,3.3,StSq3,10.0,gpf1920,0.0,,3.87,0.57,,1,,1920,2.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,0,men,individual
5,Boyang Jin,CHN,1,160.77,85.35,77.42,-2.0,3.0,CSSp4,11.0,gpf1920,0.0,,3.64,0.64,,1,,1920,1.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,1.0,0,men,individual
5,Boyang Jin,CHN,1,160.77,85.35,77.42,-2.0,3.5,CCoSp4,12.0,gpf1920,0.0,,4.1,0.6,,1,,1920,2.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,0,men,individual
5,Boyang Jin,CHN,1,160.77,85.35,77.42,-2.0,,,,gpf1920,,2.0,7.82,,,0,Composition,1920,7.5,8.5,8.0,7.75,8.0,7.75,7.75,8.0,7.5,0,men,individual
5,Boyang Jin,CHN,1,160.77,85.35,77.42,-2.0,,,,gpf1920,,2.0,7.68,,,0,Interpretation of the Music,1920,7.75,8.75,7.75,8.0,7.75,7.75,7.5,7.25,7.25,0,men,individual
5,Boyang Jin,CHN,1,160.77,85.35,77.42,-2.0,,,,gpf1920,,2.0,7.75,,,0,Performance,1920,8.0,8.5,7.75,7.75,7.75,7.5,7.75,7.75,7.25,0,men,individual
5,Boyang Jin,CHN,1,160.77,85.35,77.42,-2.0,,,,gpf1920,,2.0,8.0,,,0,Skating Skills,1920,8.25,8.75,7.75,8.25,7.75,7.75,8.0,8.25,7.5,0,men,individual
5,Boyang Jin,CHN,1,160.77,85.35,77.42,-2.0,,,,gpf1920,,2.0,7.46,,,0,Transitions,1920,7.75,8.25,7.25,7.5,7.5,7.5,7.25,7.5,7.0,0,men,individual
6,Dmitri Aliev,RUS,2,131.26,61.56,73.7,-4.0,11.5,4Lz,1.0,gpf1920,0.0,,14.79,3.29,,1,,1920,3.0,4.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,0,men,individual
6,Dmitri Aliev,RUS,2,131.26,61.56,73.7,-4.0,9.5,4T,2.0,gpf1920,0.0,,4.89,-4.61,,1,,1920,-5.0,-4.0,-5.0,-5.0,-5.0,-5.0,-5.0,-3.0,-5.0,0,men,individual
6,Dmitri Aliev,RUS,2,131.26,61.56,73.7,-4.0,1.3,2T,3.0,gpf1920,0.0,,1.36,0.06,,1,,1920,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0,men,individual
6,Dmitri Aliev,RUS,2,131.26,61.56,73.7,-4.0,5.3,3F,4.0,gpf1920,0.0,,2.65,-2.65,,1,,1920,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,0,men,individual
6,Dmitri Aliev,RUS,2,131.26,61.56,73.7,-4.0,2.3,FCSp2,5.0,gpf1920,0.0,,1.64,-0.66,,1,,1920,-2.0,-4.0,-2.0,-3.0,-1.0,-4.0,-3.0,-2.0,-4.0,0,men,individual
6,Dmitri Aliev,RUS,2,131.26,61.56,73.7,-4.0,3.0,ChSq1,6.0,gpf1920,0.0,,3.79,0.79,,1,,1920,1.0,2.0,2.0,0.0,2.0,1.0,2.0,2.0,1.0,0,men,individual
6,Dmitri Aliev,RUS,2,131.26,61.56,73.7,-4.0,7.04,3A<,7.0,gpf1920,1.0,,4.85,-2.19,<,1,,1920,-4.0,-3.0,-5.0,-4.0,-2.0,-3.0,-3.0,-3.0,-4.0,0,men,individual
6,Dmitri Aliev,RUS,2,131.26,61.56,73.7,-4.0,11.11,3Lz+3T,8.0,gpf1920,1.0,,11.78,0.67,,1,,1920,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0,men,individual
6,Dmitri Aliev,RUS,2,131.26,61.56,73.7,-4.0,9.72,3Lo+1Eu+3S<,9.0,gpf1920,1.0,,8.95,-0.77,<,1,,1920,-2.0,0.0,-3.0,-1.0,-1.0,-1.0,-3.0,-1.0,-2.0,0,men,individual
6,Dmitri Aliev,RUS,2,131.26,61.56,73.7,-4.0,3.9,StSq4,10.0,gpf1920,0.0,,4.23,0.33,,1,,1920,1.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,0.0,0,men,individual
6,Dmitri Aliev,RUS,2,131.26,61.56,73.7,-4.0,2.3,CSSp2,11.0,gpf1920,0.0,,2.63,0.33,,1,,1920,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,0,men,individual
6,Dmitri Aliev,RUS,2,131.26,61.56,73.7,-4.0,0.0,CoSp,12.0,gpf1920,0.0,,0.0,0.0,,1,,1920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,men,individual
6,Dmitri Aliev,RUS,2,131.26,61.56,73.7,-4.0,,,,gpf1920,,2.0,7.64,,,0,Composition,1920,7.5,8.0,8.0,7.5,8.0,7.0,7.5,7.75,7.25,0,men,individual
6,Dmitri Aliev,RUS,2,131.26,61.56,73.7,-4.0,,,,gpf1920,,2.0,7.21,,,0,Interpretation of the Music,1920,7.25,7.5,7.0,7.25,8.0,7.0,7.5,7.0,6.25,0,men,individual
6,Dmitri Aliev,RUS,2,131.26,61.56,73.7,-4.0,,,,gpf1920,,2.0,6.96,,,0,Performance,1920,6.75,7.5,6.75,7.25,7.5,6.75,6.75,7.0,6.0,0,men,individual
6,Dmitri Aliev,RUS,2,131.26,61.56,73.7,-4.0,,,,gpf1920,,2.0,7.54,,,0,Skating Skills,1920,7.75,7.25,7.5,7.75,8.0,7.5,7.25,7.5,7.5,0,men,individual
6,Dmitri Aliev,RUS,2,131.26,61.56,73.7,-4.0,,,,gpf1920,,2.0,7.5,,,0,Transitions,1920,7.5,7.5,7.75,7.5,7.5,7.5,7.5,7.5,7.0,0,men,individual
1,Alysa Liu,USA,3,71.19,41.01,30.18,0.0,12.2,3A+3T,1.0,gpf1920,0.0,,13.8,1.6,,1,,1920,2.0,2.0,2.0,1.0,3.0,2.0,3.0,2.0,1.0,1,women,individual
1,Alysa Liu,USA,3,71.19,41.01,30.18,0.0,3.0,FSSp4,2.0,gpf1920,0.0,,3.73,0.73,,1,,1920,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,1,women,individual
1,Alysa Liu,USA,3,71.19,41.01,30.18,0.0,3.3,2A,3.0,gpf1920,0.0,,4.1,0.8,,1,,1920,2.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,1,women,individual
1,Alysa Liu,USA,3,71.19,41.01,30.18,0.0,3.3,StSq3,4.0,gpf1920,0.0,,4.2,0.9,,1,,1920,2.0,1.0,4.0,4.0,2.0,3.0,3.0,3.0,2.0,1,women,individual
1,Alysa Liu,USA,3,71.19,41.01,30.18,0.0,5.39,3Lo,5.0,gpf1920,1.0,,6.72,1.33,,1,,1920,3.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,1,women,individual
1,Alysa Liu,USA,3,71.19,41.01,30.18,0.0,3.5,CCoSp4,6.0,gpf1920,0.0,,4.6,1.1,,1,,1920,3.0,3.0,3.0,4.0,3.0,4.0,2.0,3.0,3.0,1,women,individual
1,Alysa Liu,USA,3,71.19,41.01,30.18,0.0,2.7,LSp4,7.0,gpf1920,0.0,,3.86,1.16,,1,,1920,5.0,3.0,5.0,5.0,3.0,5.0,4.0,4.0,4.0,1,women,individual
1,Alysa Liu,USA,3,71.19,41.01,30.18,0.0,,,,gpf1920,,0.8,7.57,,,0,Composition,1920,8.0,7.25,8.25,7.75,7.25,7.5,7.5,7.75,7.25,1,women,individual
1,Alysa Liu,USA,3,71.19,41.01,30.18,0.0,,,,gpf1920,,0.8,7.75,,,0,Interpretation of the Music,1920,7.75,7.25,8.0,8.5,7.5,8.0,7.75,7.75,7.5,1,women,individual
1,Alysa Liu,USA,3,71.19,41.01,30.18,0.0,,,,gpf1920,,0.8,7.79,,,0,Performance,1920,7.75,7.25,8.25,8.25,7.25,8.0,7.5,7.75,8.0,1,women,individual
1,Alysa Liu,USA,3,71.19,41.01,30.18,0.0,,,,gpf1920,,0.8,7.32,,,0,Skating Skills,1920,8.25,7.0,8.0,6.75,7.0,7.25,7.5,7.5,7.0,1,women,individual
1,Alysa Liu,USA,3,71.19,41.01,30.18,0.0,,,,gpf1920,,0.8,7.29,,,0,Transitions,1920,7.5,7.0,7.75,7.25,7.0,7.25,7.25,7.5,7.25,1,women,individual
2,Daria Usacheva,RUS,2,70.15,39.67,30.48,0.0,3.3,2A,1.0,gpf1920,0.0,,4.48,1.18,,1,,1920,3.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,1,women,individual
2,Daria Usacheva,RUS,2,70.15,39.67,30.48,0.0,4.9,3Lo,2.0,gpf1920,0.0,,6.37,1.47,,1,,1920,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1,women,individual
2,Daria Usacheva,RUS,2,70.15,39.67,30.48,0.0,3.5,CCoSp4,3.0,gpf1920,0.0,,4.75,1.25,,1,,1920,3.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,1,women,individual
2,Daria Usacheva,RUS,2,70.15,39.67,30.48,0.0,10.45,3F+3T,4.0,gpf1920,1.0,,12.19,1.74,,1,,1920,4.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,1,women,individual
2,Daria Usacheva,RUS,2,70.15,39.67,30.48,0.0,3.0,FSSp4,5.0,gpf1920,0.0,,3.73,0.73,,1,,1920,2.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,1,women,individual
2,Daria Usacheva,RUS,2,70.15,39.67,30.48,0.0,3.3,StSq3,6.0,gpf1920,0.0,,4.29,0.99,,1,,1920,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1,women,individual
