"rank","name","country","starting_number","total_segment_score","total_element_score","total_component_score","deductions","type","category","base_value","highlight","goe","factor","j1","j2","j3","j4","j5","j6","j7","j8","j9","scores_of_panel"
15," HAUSCH Maylin / WENDE Daniel","GER",1,93.28,51.08,43.2,NA,"pc","Transitions / Linking Footwork",NA,NA,NA,1.6,"5.50","5.25","5.25","5.25","5.50","4.75","5.00","5.25","5.00",5.2
15," HAUSCH Maylin / WENDE Daniel","GER",1,93.28,51.08,43.2,NA,"pc","Performance / Execution",NA,NA,NA,1.6,"5.75","5.50","6.00","5.50","6.00","5.25","5.50","5.50","5.25",5.6
15," HAUSCH Maylin / WENDE Daniel","GER",1,93.28,51.08,43.2,NA,"pc","Choreography / Composition",NA,NA,NA,1.6,"5.25","5.50","6.00","5.50","5.25","5.50","5.25","5.50","5.25",5.35
15," HAUSCH Maylin / WENDE Daniel","GER",1,93.28,51.08,43.2,NA,"pc","Interpretation",NA,NA,NA,1.6,"5.25","5.50","5.75","5.25","5.75","5.25","5.25","5.25","5.25",5.35
15," HAUSCH Maylin / WENDE Daniel","GER",1,93.28,51.08,43.2,-1,"ded",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16," KEMP Stacey / KING David","GBR",5,91.66,49.9,41.76,NA,"ee","2LzTw2",3.5,0,0,NA,"0","0","0","0","0.5","0.5","0","0","0.5",3.5
16," KEMP Stacey / KING David","GBR",5,91.66,49.9,41.76,NA,"ee","2F",1.7,0,-0.3,NA,"-0.3","-0.3","-0.3","-0.3","-0.3","-0.3","-0.6","-0.3","-0.3",1.4
16," KEMP Stacey / KING David","GBR",5,91.66,49.9,41.76,NA,"ee","5ALi4",6.5,0,0.6,NA,"1","0","0","0","0","1","1","1","1",7.1
16," KEMP Stacey / KING David","GBR",5,91.66,49.9,41.76,NA,"ee","3TTh",4.5,0,0.56,NA,"1.4","0.7","0.7","0.7","0.7","0.7","0.7","0","0",5.06
16," KEMP Stacey / KING David","GBR",5,91.66,49.9,41.76,NA,"ee","PCoSp4",4.5,0,0.2,NA,"0.5","0","0","0","0","0.5","0","0.5","0.5",4.7
16," KEMP Stacey / KING David","GBR",5,91.66,49.9,41.76,NA,"ee","FCCoSp4",3.5,0,-0.18,NA,"-0.3","-0.3","-0.3","0","-0.3","0","0","-0.3","0.5",3.32
