"rank","name","country","starting_number","total_segment_score","total_element_score","total_component_score","deductions","type","category","base_value","highlight","goe","factor","j1","j2","j3","j4","j5","j6","j7","j8","j9","scores_of_panel"
13," MORAND Anais / DORSAZ Antoine","SUI",13,55.34,32.7,22.64,NA,"ee","2A",3.5,0,0.4,NA,"1","1","0","0","1","0","0","1","1",3.9
13," MORAND Anais / DORSAZ Antoine","SUI",13,55.34,32.7,22.64,NA,"ee","FCCoSp4",3.5,0,0.2,NA,"1","-0.3","-0.3","0.5","0","0","0","0.5","0.5",3.7
13," MORAND Anais / DORSAZ Antoine","SUI",13,55.34,32.7,22.64,NA,"ee","PCoSp4",4.5,0,0,NA,"0.5","0.5","0","0","0","0.5","0","0","0",4.5
13," MORAND Anais / DORSAZ Antoine","SUI",13,55.34,32.7,22.64,NA,"ee","SlSt2",2.3,0,0,NA,"0","0","0","0","0","0","0.5","0","0",2.3
13," MORAND Anais / DORSAZ Antoine","SUI",13,55.34,32.7,22.64,NA,"ee","BoDs4",4.5,0,0.42,NA,"0.7","0.7","0","0.7","0","0","0.7","0.7","0.7",4.92
13," MORAND Anais / DORSAZ Antoine","SUI",13,55.34,32.7,22.64,NA,"pc","Skating Skills",NA,NA,NA,0.8,"6.00","5.75","5.50","6.00","5.75","5.50","5.75","6.25","6.25",5.85
13," MORAND Anais / DORSAZ Antoine","SUI",13,55.34,32.7,22.64,NA,"pc","Transitions / Linking Footwork",NA,NA,NA,0.8,"6.00","5.25","5.00","5.50","4.50","5.25","5.25","6.00","6.00",5.4
13," MORAND Anais / DORSAZ Antoine","SUI",13,55.34,32.7,22.64,NA,"pc","Performance / Execution",NA,NA,NA,0.8,"6.25","6.25","5.50","6.25","5.00","5.50","5.50","6.25","6.75",5.8
13," MORAND Anais / DORSAZ Antoine","SUI",13,55.34,32.7,22.64,NA,"pc","Choreography / Composition",NA,NA,NA,0.8,"6.50","6.00","5.25","5.75","5.25","5.75","5.75","6.25","6.50",5.75
13," MORAND Anais / DORSAZ Antoine","SUI",13,55.34,32.7,22.64,NA,"pc","Interpretation",NA,NA,NA,0.8,"6.25","5.75","5.00","5.50","4.75","5.50","5.25","6.25","6.50",5.5
13," MORAND Anais / DORSAZ Antoine","SUI",13,55.34,32.7,22.64,0,"ded",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14," DENNEY Caydee / BARRETT Jeremy","USA",4,53.26,29.86,23.4,NA,"ee","3LzTw1",5,0,0,NA,"0","0.7","0","0.7","1.4","0","-0.7","0","0",5
14," DENNEY Caydee / BARRETT Jeremy","USA",4,53.26,29.86,23.4,NA,"ee","2T",1.3,0,-0.6,NA,"-0.6","-0.6","-0.6","-0.6","-0.6","-0.6","-0.6","-0.6","-0.6",0.7
14," DENNEY Caydee / BARRETT Jeremy","USA",4,53.26,29.86,23.4,NA,"ee","3LzTh",5.5,0,0.7,NA,"0.7","0.7","0.7","0.7","1.4","0.7","0.7","0.7","0",6.2
14," DENNEY Caydee / BARRETT Jeremy","USA",4,53.26,29.86,23.4,NA,"ee","BoDs1",3,0,-0.14,NA,"-0.7","0","0","0","0.7","0","0","-0.7","0",2.86
14," DENNEY Caydee / BARRETT Jeremy","USA",4,53.26,29.86,23.4,NA,"ee","FCCoSp3",3,0,0.6,NA,"1","0.5","0.5","1","1","0.5","0.5","0.5","1",3.6
14," DENNEY Caydee / BARRETT Jeremy","USA",4,53.26,29.86,23.4,NA,"ee","4Li4",4,0,0.1,NA,"0.5","0","0","0","0.5","0.5","0","0","0",4.1
14," DENNEY Caydee / BARRETT Jeremy","USA",4,53.26,29.86,23.4,NA,"ee","SlSt2",2.3,0,0.1,NA,"0.5","0.5","0","0","0","0","0","0","0",2.4
14," DENNEY Caydee / BARRETT Jeremy","USA",4,53.26,29.86,23.4,NA,"ee","PCoSp4",4.5,0,0.5,NA,"0.5","0.5","0.5","1","1","0.5","1","0.5","0.5",5
14," DENNEY Caydee / BARRETT Jeremy","USA",4,53.26,29.86,23.4,NA,"pc","Skating Skills",NA,NA,NA,0.8,"5.75","6.25","5.50","6.00","6.25","6.00","6.25","6.25","5.75",6
14," DENNEY Caydee / BARRETT Jeremy","USA",4,53.26,29.86,23.4,NA,"pc","Transitions / Linking Footwork",NA,NA,NA,0.8,"5.25","6.00","4.75","5.25","6.00","5.75","5.50","6.00","5.50",5.6
14," DENNEY Caydee / BARRETT Jeremy","USA",4,53.26,29.86,23.4,NA,"pc","Performance / Execution",NA,NA,NA,0.8,"5.50","6.00","5.75","5.75","6.25","6.25","6.00","6.50","5.75",5.95
14," DENNEY Caydee / BARRETT Jeremy","USA",4,53.26,29.86,23.4,NA,"pc","Choreography / Composition",NA,NA,NA,0.8,"5.75","6.25","4.75","5.75","6.75","6.00","6.00","6.25","5.75",5.95
14," DENNEY Caydee / BARRETT Jeremy","USA",4,53.26,29.86,23.4,NA,"pc","Interpretation",NA,NA,NA,0.8,"5.50","6.00","5.00","5.75","6.50","5.75","5.75","6.50","5.75",5.75
14," DENNEY Caydee / BARRETT Jeremy","USA",4,53.26,29.86,23.4,0,"ded",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15," JAMES Vanessa / BONHEUR Yannick","FRA",6,51.16,28.56,22.6,NA,"ee","2S",1.3,0,-0.06,NA,"-1","0","-0.3","0","0","0","0","0","0",1.24
15," JAMES Vanessa / BONHEUR Yannick","FRA",6,51.16,28.56,22.6,NA,"ee","3LzTw1",5,0,-1.12,NA,"-1.4","-0.7","-1.4","-0.7","-1.4","-0.7","-1.4","-0.7","-2",3.88
15," JAMES Vanessa / BONHEUR Yannick","FRA",6,51.16,28.56,22.6,NA,"ee","3STh",4.5,0,0.7,NA,"0","0.7","0","1.4","0.7","0.7","0","1.4","1.4",5.2
15," JAMES Vanessa / BONHEUR Yannick","FRA",6,51.16,28.56,22.6,NA,"ee","FCCoSp4",3.5,0,0.2,NA,"0","0","0","1","-0.3","0.5","0.5","0.5","0.5",3.7
15," JAMES Vanessa / BONHEUR Yannick","FRA",6,51.16,28.56,22.6,NA,"ee","4Li4",4,0,0.5,NA,"0.5","0.5","0.5","0.5","0","0.5","0.5","0.5","0.5",4.5
15," JAMES Vanessa / BONHEUR Yannick","FRA",6,51.16,28.56,22.6,NA,"ee","BoDs1",3,0,-0.56,NA,"-0.7","-0.7","0","0","-0.7","-0.7","0","0","-0.7",2.44
15," JAMES Vanessa / BONHEUR Yannick","FRA",6,51.16,28.56,22.6,NA,"ee","SlSt3",3.3,0,0.3,NA,"0.5","0.5","0","1","0","0.5","0","0","0.5",3.6
15," JAMES Vanessa / BONHEUR Yannick","FRA",6,51.16,28.56,22.6,NA,"ee","PCoSp3",4,0,0,NA,"0","0","0","0.5","0","0","0","0","0",4
15," JAMES Vanessa / BONHEUR Yannick","FRA",6,51.16,28.56,22.6,NA,"pc","Skating Skills",NA,NA,NA,0.8,"6.00","5.50","5.25","6.50","5.25","6.00","5.50","6.00","6.00",5.75
15," JAMES Vanessa / BONHEUR Yannick","FRA",6,51.16,28.56,22.6,NA,"pc","Transitions / Linking Footwork",NA,NA,NA,0.8,"5.50","5.25","5.00","6.00","5.00","5.75","5.25","5.50","5.75",5.4
15," JAMES Vanessa / BONHEUR Yannick","FRA",6,51.16,28.56,22.6,NA,"pc","Performance / Execution",NA,NA,NA,0.8,"5.50","5.50","5.25","6.25","5.00","6.25","5.50","5.75","6.50",5.65
15," JAMES Vanessa / BONHEUR Yannick","FRA",6,51.16,28.56,22.6,NA,"pc","Choreography / Composition",NA,NA,NA,0.8,"6.00","5.75","5.25","6.00","4.75","6.00","6.00","6.00","6.25",5.8
15," JAMES Vanessa / BONHEUR Yannick","FRA",6,51.16,28.56,22.6,NA,"pc","Interpretation",NA,NA,NA,0.8,"5.75","5.50","5.50","6.25","4.75","5.75","5.75","5.75","6.00",5.65
15," JAMES Vanessa / BONHEUR Yannick","FRA",6,51.16,28.56,22.6,0,"ded",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16," KEMP Stacey / KING David","GBR",12,48.28,27.72,20.56,NA,"ee","2LzTw2",3.5,0,0,NA,"0","1","0","0","1","0.5","0","0","0",3.5
16," KEMP Stacey / KING David","GBR",12,48.28,27.72,20.56,NA,"ee","2F",1.7,0,0,NA,"0","0","0","0","0","0","0","-0.3","0",1.7
16," KEMP Stacey / KING David","GBR",12,48.28,27.72,20.56,NA,"ee","3LoTh",5,0,0.42,NA,"0","0","0.7","0","0","0","0.7","0.7","0.7",5.42
16," KEMP Stacey / KING David","GBR",12,48.28,27.72,20.56,NA,"ee","SlSt2",2.3,0,0,NA,"0","0","0","0","0","0","0","0","0",2.3
16," KEMP Stacey / KING David","GBR",12,48.28,27.72,20.56,NA,"ee","PCoSp4",4.5,0,0,NA,"0","0.5","0","0","0","0","0","0","0",4.5
16," KEMP Stacey / KING David","GBR",12,48.28,27.72,20.56,NA,"ee","FCCoSp3",3,0,0,NA,"0","0","-0.3","0","0","0","0","0","0",3
16," KEMP Stacey / KING David","GBR",12,48.28,27.72,20.56,NA,"ee","4Li4",4,0,-0.2,NA,"-0.5","0.5","0","-0.5","0","-0.5","0.5","0","-0.5",3.8
16," KEMP Stacey / KING David","GBR",12,48.28,27.72,20.56,NA,"ee","BoDs2",3.5,0,0,NA,"0","0.7","0","0","0","0","0.7","0","0",3.5
16," KEMP Stacey / KING David","GBR",12,48.28,27.72,20.56,NA,"pc","Skating Skills",NA,NA,NA,0.8,"5.25","6.25","5.00","4.75","5.00","4.50","6.00","5.00","6.00",5.25
16," KEMP Stacey / KING David","GBR",12,48.28,27.72,20.56,NA,"pc","Transitions / Linking Footwork",NA,NA,NA,0.8,"5.00","5.75","4.75","4.00","4.75","4.75","6.00","4.75","5.25",4.9
16," KEMP Stacey / KING David","GBR",12,48.28,27.72,20.56,NA,"pc","Performance / Execution",NA,NA,NA,0.8,"5.25","6.00","5.25","4.75","4.50","5.00","6.25","5.25","5.75",5.25
16," KEMP Stacey / KING David","GBR",12,48.28,27.72,20.56,NA,"pc","Choreography / Composition",NA,NA,NA,0.8,"5.25","5.75","4.75","4.50","4.75","5.25","6.00","5.00","6.00",5.15
16," KEMP Stacey / KING David","GBR",12,48.28,27.72,20.56,NA,"pc","Interpretation",NA,NA,NA,0.8,"5.00","6.00","5.00","4.00","5.00","5.00","6.25","5.00","5.75",5.15
16," KEMP Stacey / KING David","GBR",12,48.28,27.72,20.56,0,"ded",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17," HAUSCH Maylin / WENDE Daniel","GER",5,45.46,23.54,21.92,NA,"ee","2LzTw3",4,0,0.2,NA,"0.5","0","0","0.5","0.5","0","0","0","0.5",4.2
17," HAUSCH Maylin / WENDE Daniel","GER",5,45.46,23.54,21.92,NA,"ee","3STh",4.5,0,-1.12,NA,"-1.4","-1.4","-1.4","-0.7","-0.7","-0.7","-1.4","-1.4","-1.4",3.38
17," HAUSCH Maylin / WENDE Daniel","GER",5,45.46,23.54,21.92,NA,"ee","4Li4",4,0,0.2,NA,"0","0","0","0.5","0.5","0.5","0","0","0",4.2
17," HAUSCH Maylin / WENDE Daniel","GER",5,45.46,23.54,21.92,NA,"ee","2S",1.3,0,-0.06,NA,"0","0","0","-0.3","0","0","0","0","-0.6",1.24
17," HAUSCH Maylin / WENDE Daniel","GER",5,45.46,23.54,21.92,NA,"ee","SlSt3",3.3,0,0.3,NA,"0.5","0.5","0","0.5","0","0.5","0","0.5","0.5",3.6
17," HAUSCH Maylin / WENDE Daniel","GER",5,45.46,23.54,21.92,NA,"ee","FCCoSp4",3.5,0,0,NA,"0.5","0","0","0.5","0","0","0","0.5","0",3.5
17," HAUSCH Maylin / WENDE Daniel","GER",5,45.46,23.54,21.92,NA,"ee","BoDs1",3,0,0.42,NA,"0.7","0","0","0.7","1.4","0.7","0.7","1.4","0",3.42
17," HAUSCH Maylin / WENDE Daniel","GER",5,45.46,23.54,21.92,NA,"ee","PCoSp",0,0,0,NA,"0","0","0","0","0","0","0","0","0",0
17," HAUSCH Maylin / WENDE Daniel","GER",5,45.46,23.54,21.92,NA,"pc","Skating Skills",NA,NA,NA,0.8,"6.00","5.00","5.25","6.00","5.75","5.75","5.75","6.00","5.50",5.6
17," HAUSCH Maylin / WENDE Daniel","GER",5,45.46,23.54,21.92,NA,"pc","Transitions / Linking Footwork",NA,NA,NA,0.8,"5.75","5.25","5.00","5.75","5.50","4.25","5.25","5.25","5.25",5.25
17," HAUSCH Maylin / WENDE Daniel","GER",5,45.46,23.54,21.92,NA,"pc","Performance / Execution",NA,NA,NA,0.8,"5.50","5.50","5.25","5.50","6.50","4.75","5.25","5.75","5.25",5.35
17," HAUSCH Maylin / WENDE Daniel","GER",5,45.46,23.54,21.92,NA,"pc","Choreography / Composition",NA,NA,NA,0.8,"6.00","5.50","5.50","5.75","5.75","4.50","5.50","6.00","5.50",5.55
17," HAUSCH Maylin / WENDE Daniel","GER",5,45.46,23.54,21.92,NA,"pc","Interpretation",NA,NA,NA,0.8,"5.50","5.50","5.25","6.00","6.25","5.75","5.50","6.00","5.50",5.65
17," HAUSCH Maylin / WENDE Daniel","GER",5,45.46,23.54,21.92,0,"ded",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18," SERGEJEVA Maria / GLEBOV Ilja","EST",2,42.18,23.7,19.48,NA,"ee","2LzTw1",3,0,0.2,NA,"1","0","0.5","1","0.5","0","0","0","0",3.2
18," SERGEJEVA Maria / GLEBOV Ilja","EST",2,42.18,23.7,19.48,NA,"ee","3LoTh",5,0,-2,NA,"-2","-2","-2","-2","-2","-2","-2","-2","-2",3
18," SERGEJEVA Maria / GLEBOV Ilja","EST",2,42.18,23.7,19.48,NA,"ee","2A",3.5,0,-1.6,NA,"-2.5","-1.6","-1.6","-1.6","-1.6","-1.6","-1.6","-1.6","-1.6",1.9
18," SERGEJEVA Maria / GLEBOV Ilja","EST",2,42.18,23.7,19.48,NA,"ee","BoDs1",3,0,-0.14,NA,"-1.4","-0.7","0","0","0.7","0","0","0","0",2.86
18," SERGEJEVA Maria / GLEBOV Ilja","EST",2,42.18,23.7,19.48,NA,"ee","PCoSp3",4,0,0,NA,"0","0","0","0","0","0","-0.3","0","0",4
18," SERGEJEVA Maria / GLEBOV Ilja","EST",2,42.18,23.7,19.48,NA,"ee","4Li3",3.5,0,0,NA,"0","0","0","0.5","0","0","0","0.5","0",3.5
18," SERGEJEVA Maria / GLEBOV Ilja","EST",2,42.18,23.7,19.48,NA,"ee","FCCoSp4",3.5,0,-0.06,NA,"0","0","-0.3","0.5","0","-0.3","0","0.5","-0.6",3.44
18," SERGEJEVA Maria / GLEBOV Ilja","EST",2,42.18,23.7,19.48,NA,"ee","SlSt1",1.8,0,0,NA,"0.5","0","0","0","0","0","0","0","0",1.8
18," SERGEJEVA Maria / GLEBOV Ilja","EST",2,42.18,23.7,19.48,NA,"pc","Skating Skills",NA,NA,NA,0.8,"5.25","4.75","5.25","5.75","5.25","4.75","4.25","5.25","5.25",5.15
18," SERGEJEVA Maria / GLEBOV Ilja","EST",2,42.18,23.7,19.48,NA,"pc","Transitions / Linking Footwork",NA,NA,NA,0.8,"5.25","4.00","4.75","5.25","4.75","4.00","4.00","5.00","4.50",4.6
18," SERGEJEVA Maria / GLEBOV Ilja","EST",2,42.18,23.7,19.48,NA,"pc","Performance / Execution",NA,NA,NA,0.8,"4.75","5.00","4.75","5.25","4.75","4.50","4.25","5.25","5.00",4.85
18," SERGEJEVA Maria / GLEBOV Ilja","EST",2,42.18,23.7,19.48,NA,"pc","Choreography / Composition",NA,NA,NA,0.8,"5.25","4.50","5.00","5.50","5.00","4.50","4.25","5.50","5.25",5
18," SERGEJEVA Maria / GLEBOV Ilja","EST",2,42.18,23.7,19.48,NA,"pc","Interpretation",NA,NA,NA,0.8,"4.75","4.25","5.00","5.00","5.00","5.00","4.25","5.00","4.75",4.75
18," SERGEJEVA Maria / GLEBOV Ilja","EST",2,42.18,23.7,19.48,-1,"ded",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19," KOSTENKO Ekaterina / TALAN Roman","UKR",10,39.54,21.74,18.8,NA,"ee","2A",3.5,0,-2.5,NA,"-2.5","-2.5","-2.5","-2.5","-2.5","-2.5","-2.5","-2.5","-2.5",1
19," KOSTENKO Ekaterina / TALAN Roman","UKR",10,39.54,21.74,18.8,NA,"ee","2LzTw1",3,0,0,NA,"0","0","0","0","0","0","0","0","0",3
19," KOSTENKO Ekaterina / TALAN Roman","UKR",10,39.54,21.74,18.8,NA,"ee","3LzTh",5.5,0,-0.84,NA,"-0.7","-0.7","0","-1.4","-1.4","-1.4","0","-1.4","-1.4",4.66
19," KOSTENKO Ekaterina / TALAN Roman","UKR",10,39.54,21.74,18.8,NA,"ee","4Li3",3.5,0,-0.2,NA,"0","0","-0.5","-1","-0.5","-0.5","0","-0.5","0",3.3
19," KOSTENKO Ekaterina / TALAN Roman","UKR",10,39.54,21.74,18.8,NA,"ee","FCCoSp2",2.5,0,0.1,NA,"0","0","0","0.5","0.5","0","0.5","0.5","0",2.6
19," KOSTENKO Ekaterina / TALAN Roman","UKR",10,39.54,21.74,18.8,NA,"ee","SlSt1",1.8,0,0,NA,"0","0","0","0","0","-0.3","0","0","0",1.8
19," KOSTENKO Ekaterina / TALAN Roman","UKR",10,39.54,21.74,18.8,NA,"ee","BoDs1",3,0,-1.12,NA,"-0.7","-0.7","-1.4","-0.7","-0.7","-1.4","0","-1.4","-1.4",1.88
19," KOSTENKO Ekaterina / TALAN Roman","UKR",10,39.54,21.74,18.8,NA,"ee","PCoSp2",3.5,0,0,NA,"0","0","0","0.5","0.5","0","0","0","0",3.5
19," KOSTENKO Ekaterina / TALAN Roman","UKR",10,39.54,21.74,18.8,NA,"pc","Skating Skills",NA,NA,NA,0.8,"5.25","4.75","4.75","5.00","5.75","4.50","5.50","4.50","5.00",4.85
19," KOSTENKO Ekaterina / TALAN Roman","UKR",10,39.54,21.74,18.8,NA,"pc","Transitions / Linking Footwork",NA,NA,NA,0.8,"4.50","4.50","4.25","4.25","5.25","4.00","5.25","4.75","4.50",4.5
19," KOSTENKO Ekaterina / TALAN Roman","UKR",10,39.54,21.74,18.8,NA,"pc","Performance / Execution",NA,NA,NA,0.8,"5.25","4.50","4.25","4.50","5.75","4.25","5.75","4.50","4.75",4.65
19," KOSTENKO Ekaterina / TALAN Roman","UKR",10,39.54,21.74,18.8,NA,"pc","Choreography / Composition",NA,NA,NA,0.8,"4.75","4.75","4.50","5.00","5.50","4.25","5.50","5.00","5.25",4.85
19," KOSTENKO Ekaterina / TALAN Roman","UKR",10,39.54,21.74,18.8,NA,"pc","Interpretation",NA,NA,NA,0.8,"4.75","4.75","4.50","4.75","5.50","4.00","5.50","4.50","4.75",4.65
19," KOSTENKO Ekaterina / TALAN Roman","UKR",10,39.54,21.74,18.8,-1,"ded",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20," SULEJ Joanna / CHRUSCINSKI Mateusz","POL",3,39.3,23.26,18.04,NA,"ee","1A",0.8,0,-0.5,NA,"-0.5","-0.5","-0.5","-0.5","-0.5","-0.5","-0.5","-0.5","-0.5",0.3
20," SULEJ Joanna / CHRUSCINSKI Mateusz","POL",3,39.3,23.26,18.04,NA,"ee","2FTw3",4,0,-0.06,NA,"-0.6","0","0","0","0","0","0","-0.6","-0.3",3.94
20," SULEJ Joanna / CHRUSCINSKI Mateusz","POL",3,39.3,23.26,18.04,NA,"ee","3STh",4.5,0,-2,NA,"-2","-2","-2","-2","-2","-2","-2","-2","-2",2.5
20," SULEJ Joanna / CHRUSCINSKI Mateusz","POL",3,39.3,23.26,18.04,NA,"ee","CCoSp4",3.5,0,-0.18,NA,"-0.3","-0.3","0","-0.3","0","0","0","-0.6","-0.3",3.32
20," SULEJ Joanna / CHRUSCINSKI Mateusz","POL",3,39.3,23.26,18.04,NA,"ee","4Li4",4,0,0,NA,"-0.5","0","0","0","0","0","0","0","0",4
20," SULEJ Joanna / CHRUSCINSKI Mateusz","POL",3,39.3,23.26,18.04,NA,"ee","BoDs1",3,0,-0.7,NA,"-0.7","-0.7","-1.4","-0.7","-0.7","0","-0.7","0","-0.7",2.3
20," SULEJ Joanna / CHRUSCINSKI Mateusz","POL",3,39.3,23.26,18.04,NA,"ee","SlSt2",2.3,0,0.1,NA,"0","0","0.5","0","0.5","0.5","0","0.5","0",2.4
20," SULEJ Joanna / CHRUSCINSKI Mateusz","POL",3,39.3,23.26,18.04,NA,"ee","PCoSp4",4.5,0,0,NA,"0","0","0","0","0","-0.3","0","-0.3","0",4.5
20," SULEJ Joanna / CHRUSCINSKI Mateusz","POL",3,39.3,23.26,18.04,NA,"pc","Skating Skills",NA,NA,NA,0.8,"4.25","4.50","5.00","4.75","5.25","4.75","5.00","4.25","4.75",4.75
20," SULEJ Joanna / CHRUSCINSKI Mateusz","POL",3,39.3,23.26,18.04,NA,"pc","Transitions / Linking Footwork",NA,NA,NA,0.8,"3.75","4.25","5.00","4.25","4.75","4.25","4.75","4.00","3.75",4.25
20," SULEJ Joanna / CHRUSCINSKI Mateusz","POL",3,39.3,23.26,18.04,NA,"pc","Performance / Execution",NA,NA,NA,0.8,"4.00","4.25","4.25","4.25","4.75","4.25","5.00","3.50","5.00",4.4
20," SULEJ Joanna / CHRUSCINSKI Mateusz","POL",3,39.3,23.26,18.04,NA,"pc","Choreography / Composition",NA,NA,NA,0.8,"4.25","4.50","4.75","4.75","5.00","4.50","5.25","4.50","4.25",4.55
20," SULEJ Joanna / CHRUSCINSKI Mateusz","POL",3,39.3,23.26,18.04,NA,"pc","Interpretation",NA,NA,NA,0.8,"4.75","4.00","4.50","4.50","5.00","4.50","5.00","4.00","4.75",4.6
20," SULEJ Joanna / CHRUSCINSKI Mateusz","POL",3,39.3,23.26,18.04,-2,"ded",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
