"rank","name","country","starting_number","total_segment_score","total_element_score","total_component_score","deductions","type","category","base_value","highlight","goe","factor","j1","j2","j3","j4","j5","j6","j7","j8","j9","scores_of_panel"
12,",KWAK Min-Jung","KOR",12,102.37,53.57,48.8,NA,"pc","Skating Skills",NA,NA,NA,1.6,6.75,6,6.5,5.75,6,6.5,5.5,7.5,6.25,6.25
12,",KWAK Min-Jung","KOR",12,102.37,53.57,48.8,NA,"pc","Transitions / Linking Footwork",NA,NA,NA,1.6,6,5.25,5,5.5,5.5,6,5.25,6.75,6,5.8
12,",KWAK Min-Jung","KOR",12,102.37,53.57,48.8,NA,"pc","Performance / Execution",NA,NA,NA,1.6,6.75,6,6.75,5.5,5.75,6.5,5.5,7,6.25,6.15
12,",KWAK Min-Jung","KOR",12,102.37,53.57,48.8,NA,"pc","Choreography / Composition",NA,NA,NA,1.6,6.5,5.5,5.75,5.5,5.75,6.25,5.5,7.25,6.75,6.15
12,",KWAK Min-Jung","KOR",12,102.37,53.57,48.8,NA,"pc","Interpretation",NA,NA,NA,1.6,6.25,5.5,6,5.25,5.75,6.5,5.75,7.25,6.5,6.15
12,",KWAK Min-Jung","KOR",12,102.37,53.57,48.8,0,"ded",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,",PHANEUF Cynthia","CAN",7,99.46,48.94,51.52,NA,"ee","3T+2A+SEQ",6,0,1,NA,1,1,1,1,0,1,1,1,1,7
13,",PHANEUF Cynthia","CAN",7,99.46,48.94,51.52,NA,"ee","3Lz",6,0,-3,NA,-3,-3,-3,-3,-3,-3,-3,-3,-3,3
13,",PHANEUF Cynthia","CAN",7,99.46,48.94,51.52,NA,"ee","3Lo+2T",6.3,0,0.8,NA,1,0,1,1,0,1,1,1,1,7.1
13,",PHANEUF Cynthia","CAN",7,99.46,48.94,51.52,NA,"ee","3Lo",5,0,0.6,NA,0,0,1,1,1,0,1,0,1,5.6
13,",PHANEUF Cynthia","CAN",7,99.46,48.94,51.52,NA,"ee","FSSp3",2.6,0,0.4,NA,0.5,0,0,0.5,0.5,0.5,0.5,0.5,0.5,3
13,",PHANEUF Cynthia","CAN",7,99.46,48.94,51.52,NA,"ee","2S",1.43,0,0.1,NA,0,0,0,0,0.5,0,0,0,0.5,1.53
13,",PHANEUF Cynthia","CAN",7,99.46,48.94,51.52,NA,"ee","SpSq4",3.4,0,1,NA,2,1,1,1,1,0,1,1,1,4.4
13,",PHANEUF Cynthia","CAN",7,99.46,48.94,51.52,NA,"ee","1A",0.88,0,-0.4,NA,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.5,-0.4,-0.4,0.48
13,",PHANEUF Cynthia","CAN",7,99.46,48.94,51.52,NA,"ee","SlSt3",3.3,0,0.5,NA,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,1,3.8
13,",PHANEUF Cynthia","CAN",7,99.46,48.94,51.52,NA,"ee","3T+2T",5.83,0,-0.2,NA,0,0,0,0,0,-1,0,1,-1,5.63
13,",PHANEUF Cynthia","CAN",7,99.46,48.94,51.52,NA,"ee","CSSp4",3,0,0.5,NA,0.5,0.5,0.5,0.5,0,0.5,0.5,0,0.5,3.5
13,",PHANEUF Cynthia","CAN",7,99.46,48.94,51.52,NA,"ee","CCoSp4",3.5,0,0.4,NA,1,0.5,0.5,0,0.5,0,0.5,0.5,0.5,3.9
13,",PHANEUF Cynthia","CAN",7,99.46,48.94,51.52,NA,"pc","Skating Skills",NA,NA,NA,1.6,6.5,6.75,6.75,6.5,6,7.25,7,6.75,6.75,6.65
13,",PHANEUF Cynthia","CAN",7,99.46,48.94,51.52,NA,"pc","Transitions / Linking Footwork",NA,NA,NA,1.6,5.75,6.25,6,5.75,5,6.25,7,5.5,6.25,6
13,",PHANEUF Cynthia","CAN",7,99.46,48.94,51.52,NA,"pc","Performance / Execution",NA,NA,NA,1.6,6.75,6.5,6.5,6.5,5.5,8,7.25,6.75,6.5,6.55
13,",PHANEUF Cynthia","CAN",7,99.46,48.94,51.52,NA,"pc","Choreography / Composition",NA,NA,NA,1.6,6.5,6.5,6.75,6,5.5,7.5,7,6.25,6.5,6.45
13,",PHANEUF Cynthia","CAN",7,99.46,48.94,51.52,NA,"pc","Interpretation",NA,NA,NA,1.6,6.75,6.75,6.75,6.25,5.75,7,7.25,6.5,6.25,6.55
13,",PHANEUF Cynthia","CAN",7,99.46,48.94,51.52,-1,"ded",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,",MEIER Sarah","SUI",10,96.11,43.87,52.24,NA,"ee","3Lz+2T",7.3,0,1,NA,1,1,1,1,1,1,1,1,0,8.3
14,",MEIER Sarah","SUI",10,96.11,43.87,52.24,NA,"ee","2F",1.7,0,-0.48,NA,-0.6,-0.3,-0.6,-0.3,-0.3,-0.6,-0.6,-0.3,-0.6,1.22
14,",MEIER Sarah","SUI",10,96.11,43.87,52.24,NA,"ee","2Lo",1.5,0,0,NA,0,0,0,0,0,0,0,0,0,1.5
14,",MEIER Sarah","SUI",10,96.11,43.87,52.24,NA,"ee","CCoSp4",3.5,0,0.5,NA,0.5,0.5,0.5,0.5,1,0.5,1,0.5,0,4
14,",MEIER Sarah","SUI",10,96.11,43.87,52.24,NA,"ee","2Lz",2.09,0,0,NA,0,0,0,0,0,0,0,0,0,2.09
14,",MEIER Sarah","SUI",10,96.11,43.87,52.24,NA,"ee","3S",4.95,0,0,NA,0,0,1,0,0,0,0,0,0,4.95
14,",MEIER Sarah","SUI",10,96.11,43.87,52.24,NA,"ee","SpSq4",3.4,0,0.8,NA,1,1,0,1,1,1,1,1,0,4.2
14,",MEIER Sarah","SUI",10,96.11,43.87,52.24,NA,"ee","2S+2T",2.86,0,0,NA,0,0,0,0,0.5,0,0,0,0,2.86
14,",MEIER Sarah","SUI",10,96.11,43.87,52.24,NA,"ee","SlSt3",3.3,0,0.4,NA,0,0.5,0.5,0.5,1,0.5,0,0.5,0,3.7
14,",MEIER Sarah","SUI",10,96.11,43.87,52.24,NA,"ee","2A",3.85,0,0.4,NA,0,0,0,0,1,1,1,1,0,4.25
14,",MEIER Sarah","SUI",10,96.11,43.87,52.24,NA,"ee","FCSp4",3.2,0,0.5,NA,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,3.7
14,",MEIER Sarah","SUI",10,96.11,43.87,52.24,NA,"ee","LSp3",2.4,0,0.7,NA,0.5,0,1,0.5,1,0.5,0.5,0.5,1,3.1
14,",MEIER Sarah","SUI",10,96.11,43.87,52.24,NA,"pc","Skating Skills",NA,NA,NA,1.6,6.5,7,6.5,6.5,7,6.75,7,6.75,5.75,6.6
14,",MEIER Sarah","SUI",10,96.11,43.87,52.24,NA,"pc","Transitions / Linking Footwork",NA,NA,NA,1.6,6,6.5,6.5,6.25,6.5,7,6.5,6.25,5,6.3
14,",MEIER Sarah","SUI",10,96.11,43.87,52.24,NA,"pc","Performance / Execution",NA,NA,NA,1.6,6.25,6.5,6.75,6.25,6.75,6.75,6.5,6.5,5.75,6.5
14,",MEIER Sarah","SUI",10,96.11,43.87,52.24,NA,"pc","Choreography / Composition",NA,NA,NA,1.6,6.5,6.5,6.5,6.5,7,6.75,6.75,6.5,5.5,6.55
14,",MEIER Sarah","SUI",10,96.11,43.87,52.24,NA,"pc","Interpretation",NA,NA,NA,1.6,6.25,6.5,6.75,6.75,7,7,7,6.75,5.5,6.7
14,",MEIER Sarah","SUI",10,96.11,43.87,52.24,0,"ded",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,",HECKEN Sarah","GER",6,94.9,50.98,43.92,NA,"ee","3T+3T",8,0,1,NA,1,1,1,1,1,1,1,1,1,9
15,",HECKEN Sarah","GER",6,94.9,50.98,43.92,NA,"ee","1Lz",0.6,0,-0.06,NA,-0.2,0,-0.1,0,-0.1,-0.1,-0.1,0,-0.1,0.54
15,",HECKEN Sarah","GER",6,94.9,50.98,43.92,NA,"ee","3S",4.5,0,0.6,NA,1,1,0,0,1,0,1,1,1,5.1
15,",HECKEN Sarah","GER",6,94.9,50.98,43.92,NA,"ee","2A",3.5,0,-0.8,NA,-0.8,-0.8,-0.8,-0.8,-0.8,-0.8,-0.8,-0.8,-0.8,2.7
15,",HECKEN Sarah","GER",6,94.9,50.98,43.92,NA,"ee","FSSp4",3,0,0.2,NA,0,0,-0.3,0.5,0,0.5,0,0.5,0,3.2
15,",HECKEN Sarah","GER",6,94.9,50.98,43.92,NA,"ee","SpSq4",3.4,0,0,NA,0,0,0,0,1,0,0,0,0,3.4
15,",HECKEN Sarah","GER",6,94.9,50.98,43.92,NA,"ee","3S+2T",6.38,0,0.4,NA,1,0,0,0,1,0,0,1,1,6.78
15,",HECKEN Sarah","GER",6,94.9,50.98,43.92,NA,"ee","2A+2T+2T",6.71,0,0.4,NA,0,0,0,1,0,1,1,1,0,7.11
15,",HECKEN Sarah","GER",6,94.9,50.98,43.92,NA,"ee","2A",3.85,0,0.2,NA,0,0,0,1,0,-0.8,1,1,0,4.05
15,",HECKEN Sarah","GER",6,94.9,50.98,43.92,NA,"ee","FCCoSp3",3,0,0,NA,0,0,0,0,-0.3,0.5,0,0,0,3
15,",HECKEN Sarah","GER",6,94.9,50.98,43.92,NA,"ee","SlSt2",2.3,0,0.1,NA,0,0,0,0.5,0,0.5,0,0,0,2.4
15,",HECKEN Sarah","GER",6,94.9,50.98,43.92,NA,"ee","CCoSp4",3.5,0,0.2,NA,0,0,0,0.5,0.5,0.5,0,0,0,3.7
15,",HECKEN Sarah","GER",6,94.9,50.98,43.92,NA,"pc","Skating Skills",NA,NA,NA,1.6,6,5.75,6,5.75,5.5,6.25,5.75,5.75,5.5,5.75
15,",HECKEN Sarah","GER",6,94.9,50.98,43.92,NA,"pc","Transitions / Linking Footwork",NA,NA,NA,1.6,4.5,5.25,5.5,5.25,5.5,5.25,5,5.25,4.75,5.3
15,",HECKEN Sarah","GER",6,94.9,50.98,43.92,NA,"pc","Performance / Execution",NA,NA,NA,1.6,6,5.5,6,5,5.25,5.75,5,5.5,5.25,5.45
15,",HECKEN Sarah","GER",6,94.9,50.98,43.92,NA,"pc","Choreography / Composition",NA,NA,NA,1.6,5.5,5.5,5.75,5.25,5.5,6,4.75,5.5,5,5.5
15,",HECKEN Sarah","GER",6,94.9,50.98,43.92,NA,"pc","Interpretation",NA,NA,NA,1.6,5.5,5.25,5.75,5.25,5.5,6.25,5,5.5,5,5.45
15,",HECKEN Sarah","GER",6,94.9,50.98,43.92,0,"ded",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,",SEBESTYEN Julia","HUN",11,93.8,41.32,52.48,NA,"ee","2A",3.5,0,1,NA,1,1,1,1,1,1,1,0,1,4.5
16,",SEBESTYEN Julia","HUN",11,93.8,41.32,52.48,NA,"ee","3Lz",6,0,-1,NA,-1,-1,-1,-1,-1,-1,-1,-2,-1,5
16,",SEBESTYEN Julia","HUN",11,93.8,41.32,52.48,NA,"ee","3F",5.5,0,-0.4,NA,-1,-1,1,0,0,0,-1,-1,-1,5.1
16,",SEBESTYEN Julia","HUN",11,93.8,41.32,52.48,NA,"ee","3S",4.5,0,0.6,NA,1,0,1,1,1,1,0,0,0,5.1
16,",SEBESTYEN Julia","HUN",11,93.8,41.32,52.48,NA,"ee","FCSp4",3.2,0,0.5,NA,0.5,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,3.7
16,",SEBESTYEN Julia","HUN",11,93.8,41.32,52.48,NA,"ee","3Lz<+SEQ",1.67,0,-0.68,NA,-1,-0.6,-0.6,-0.6,-0.6,-1,-1,-0.6,-0.6,0.99
16,",SEBESTYEN Julia","HUN",11,93.8,41.32,52.48,NA,"ee","SlSt2",2.3,0,0.4,NA,0,0.5,0.5,0.5,0,0,0.5,1,0.5,2.7
16,",SEBESTYEN Julia","HUN",11,93.8,41.32,52.48,NA,"ee","2A+2A<+SEQ",3.78,0,-0.48,NA,0,-0.8,-0.8,0,0,-0.8,-0.8,0,-1.6,3.3
16,",SEBESTYEN Julia","HUN",11,93.8,41.32,52.48,NA,"ee","FCoSp3",2.5,0,0.2,NA,0,0.5,0.5,0,0,0,0,0.5,0,2.7
16,",SEBESTYEN Julia","HUN",11,93.8,41.32,52.48,NA,"ee","SpSq3",3.1,0,0.2,NA,0,0.5,0.5,0,0,0,0,0.5,0,3.3
16,",SEBESTYEN Julia","HUN",11,93.8,41.32,52.48,NA,"ee","2T",1.43,0,0,NA,0,0,0,0,0,0,0,0.5,0,1.43
16,",SEBESTYEN Julia","HUN",11,93.8,41.32,52.48,NA,"ee","CCoSp3",3,0,0.5,NA,0.5,0.5,0.5,0.5,0.5,0,0.5,1,0.5,3.5
16,",SEBESTYEN Julia","HUN",11,93.8,41.32,52.48,NA,"pc","Skating Skills",NA,NA,NA,1.6,6.5,6.75,7,6.75,7,7,7.25,6.75,6.5,6.9
16,",SEBESTYEN Julia","HUN",11,93.8,41.32,52.48,NA,"pc","Transitions / Linking Footwork",NA,NA,NA,1.6,6.25,6,6.5,6.25,6.5,6.25,6.5,6,5.25,6.3
16,",SEBESTYEN Julia","HUN",11,93.8,41.32,52.48,NA,"pc","Performance / Execution",NA,NA,NA,1.6,6.5,6.5,7,6.5,6.5,6.75,6.25,6.75,6,6.6
16,",SEBESTYEN Julia","HUN",11,93.8,41.32,52.48,NA,"pc","Choreography / Composition",NA,NA,NA,1.6,6.25,6.75,6.5,6.25,6.5,6.5,7,6.5,6,6.55
16,",SEBESTYEN Julia","HUN",11,93.8,41.32,52.48,NA,"pc","Interpretation",NA,NA,NA,1.6,6.25,6.5,6.5,6.5,6.25,6.5,6.75,6.25,6.25,6.45
16,",SEBESTYEN Julia","HUN",11,93.8,41.32,52.48,0,"ded",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,",GEDEVANISHVILI Elene","GEO",18,93.32,40.64,53.68,NA,"ee","3Lz<",1.9,0,-1,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.9
17,",GEDEVANISHVILI Elene","GEO",18,93.32,40.64,53.68,NA,"ee","3T+3T<+2T",6.6,0,-1.6,NA,-2,-1,-2,-1,-2,-2,-2,-2,-1,5
17,",GEDEVANISHVILI Elene","GEO",18,93.32,40.64,53.68,NA,"ee","2S",1.3,0,-0.84,NA,-0.6,-1,-1,-0.6,-1,-1,-1,-0.6,-1,0.46
17,",GEDEVANISHVILI Elene","GEO",18,93.32,40.64,53.68,NA,"ee","2A+2T",4.8,0,0.6,NA,1,0,0,1,1,1,0,0,1,5.4
17,",GEDEVANISHVILI Elene","GEO",18,93.32,40.64,53.68,NA,"ee","FCCoSp4",3.5,0,0.4,NA,1,0.5,0,0.5,0,0.5,0,0.5,0.5,3.9
17,",GEDEVANISHVILI Elene","GEO",18,93.32,40.64,53.68,NA,"ee","FSSp4",3,0,0.5,NA,0.5,0.5,0,0.5,0.5,0.5,0,0.5,0.5,3.5
17,",GEDEVANISHVILI Elene","GEO",18,93.32,40.64,53.68,NA,"ee","3S",4.95,0,-2,NA,-2,-2,-2,-2,-3,-2,-2,-2,-2,2.95
17,",GEDEVANISHVILI Elene","GEO",18,93.32,40.64,53.68,NA,"ee","2A+2T",5.28,0,0.4,NA,0,1,0,1,0,0,1,0,0,5.68
17,",GEDEVANISHVILI Elene","GEO",18,93.32,40.64,53.68,NA,"ee","SlSt2",2.3,0,0.4,NA,0.5,0.5,0.5,0.5,0,0,1,0.5,0,2.7
17,",GEDEVANISHVILI Elene","GEO",18,93.32,40.64,53.68,NA,"ee","SpSq1",1.8,0,0.5,NA,0.5,0.5,0.5,0.5,0,0,1,0.5,0.5,2.3
17,",GEDEVANISHVILI Elene","GEO",18,93.32,40.64,53.68,NA,"ee","2A",3.85,0,0,NA,0,0,0,1,0,1,0,0,0,3.85
17,",GEDEVANISHVILI Elene","GEO",18,93.32,40.64,53.68,NA,"ee","CCoSp4",3.5,0,0.5,NA,0.5,0.5,0,0.5,0.5,0.5,0,0.5,0.5,4
17,",GEDEVANISHVILI Elene","GEO",18,93.32,40.64,53.68,NA,"pc","Skating Skills",NA,NA,NA,1.6,7,6.5,6.25,7,6,6,7.75,6.75,7.5,6.95
17,",GEDEVANISHVILI Elene","GEO",18,93.32,40.64,53.68,NA,"pc","Transitions / Linking Footwork",NA,NA,NA,1.6,6.5,6.25,5,6.5,5.75,6,7,6.25,7,6.5
17,",GEDEVANISHVILI Elene","GEO",18,93.32,40.64,53.68,NA,"pc","Performance / Execution",NA,NA,NA,1.6,6.75,6.5,6.25,6.25,5.25,6.25,7.75,6.25,7.25,6.6
17,",GEDEVANISHVILI Elene","GEO",18,93.32,40.64,53.68,NA,"pc","Choreography / Composition",NA,NA,NA,1.6,6.75,6.75,5.75,6.5,6,6.25,8,6.25,7.5,6.75
17,",GEDEVANISHVILI Elene","GEO",18,93.32,40.64,53.68,NA,"pc","Interpretation",NA,NA,NA,1.6,6.5,6.5,6.25,6.75,5.5,6.25,7.75,6.5,7.5,6.75
17,",GEDEVANISHVILI Elene","GEO",18,93.32,40.64,53.68,-1,"ded",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,",LIU Yan","CHN",3,91.73,49.33,42.4,NA,"ee","3Lz",6,0,-0.8,NA,-1,-1,0,-1,-1,0,0,-1,-1,5.2
18,",LIU Yan","CHN",3,91.73,49.33,42.4,NA,"ee","3T",4,0,0.8,NA,1,1,0,1,1,0,1,1,1,4.8
18,",LIU Yan","CHN",3,91.73,49.33,42.4,NA,"ee","3Lo+2A+SEQ",6.8,0,0.2,NA,1,0,0,0,0,0,-1,1,0,7
18,",LIU Yan","CHN",3,91.73,49.33,42.4,NA,"ee","LSp3",2.4,0,0.3,NA,0.5,0,0,0.5,0.5,0.5,0.5,0.5,0,2.7
18,",LIU Yan","CHN",3,91.73,49.33,42.4,NA,"ee","SpSq3",3.1,0,0.5,NA,1,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,3.6
18,",LIU Yan","CHN",3,91.73,49.33,42.4,NA,"ee","3S+2T",6.38,0,0,NA,0,0,0,0,0,-1,0,1,0,6.38
18,",LIU Yan","CHN",3,91.73,49.33,42.4,NA,"ee","3T+2A+SEQ",6.6,0,0.2,NA,1,0,-1,-1,0,1,-1,0,0,6.8
18,",LIU Yan","CHN",3,91.73,49.33,42.4,NA,"ee","FCSp2",2.3,0,0.1,NA,0,0,0,0,0,0.5,0,0.5,0,2.4
18,",LIU Yan","CHN",3,91.73,49.33,42.4,NA,"ee","1A",0.88,0,0,NA,0,0,0,0,0,0,0,0,0,0.88
18,",LIU Yan","CHN",3,91.73,49.33,42.4,NA,"ee","SlSt2",2.3,0,0,NA,0,0,0,0,0,0,0,0,0,2.3
18,",LIU Yan","CHN",3,91.73,49.33,42.4,NA,"ee","3S",4.95,0,0,NA,1,0,0,0,0,-1,1,0,0,4.95
18,",LIU Yan","CHN",3,91.73,49.33,42.4,NA,"ee","CoSp3",2.5,0,-0.18,NA,-0.3,0,-0.3,0,-0.3,0,0,0,-0.3,2.32
18,",LIU Yan","CHN",3,91.73,49.33,42.4,NA,"pc","Skating Skills",NA,NA,NA,1.6,5.75,5.5,5.75,5.25,5.25,5.5,5.75,5.5,4.75,5.5
18,",LIU Yan","CHN",3,91.73,49.33,42.4,NA,"pc","Transitions / Linking Footwork",NA,NA,NA,1.6,5,5.25,5.25,5.25,4.25,4.75,4.75,5,5,5
18,",LIU Yan","CHN",3,91.73,49.33,42.4,NA,"pc","Performance / Execution",NA,NA,NA,1.6,5.25,5.5,5.5,5.5,5.25,5.25,6,5.25,5,5.3
18,",LIU Yan","CHN",3,91.73,49.33,42.4,NA,"pc","Choreography / Composition",NA,NA,NA,1.6,5.75,5.75,5.75,5.25,4.75,5.5,5.5,5.25,5,5.45
18,",LIU Yan","CHN",3,91.73,49.33,42.4,NA,"pc","Interpretation",NA,NA,NA,1.6,5.5,5.25,5.25,5,5,5.5,5.5,5.25,4.75,5.25
18,",LIU Yan","CHN",3,91.73,49.33,42.4,0,"ded",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,",KOSTNER Carolina","ITA",15,88.88,34.84,57.04,NA,"ee","3F",5.5,0,-2,NA,-1,-2,-2,-2,-2,-2,-2,-2,-2,3.5
19,",KOSTNER Carolina","ITA",15,88.88,34.84,57.04,NA,"ee","3Lz<",1.9,0,-1,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.9
19,",KOSTNER Carolina","ITA",15,88.88,34.84,57.04,NA,"ee","1A+2T",2.1,0,0,NA,0,0,0,0,0,0,0.5,0,0,2.1
19,",KOSTNER Carolina","ITA",15,88.88,34.84,57.04,NA,"ee","FCoSp4",3,0,0.5,NA,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,3.5
19,",KOSTNER Carolina","ITA",15,88.88,34.84,57.04,NA,"ee","SpSq2",2.3,0,0.6,NA,0.5,0.5,0.5,0.5,1,0.5,1,1,0.5,2.9
19,",KOSTNER Carolina","ITA",15,88.88,34.84,57.04,NA,"ee","3F+SEQ",4.84,0,-3,NA,-3,-3,-3,-3,-3,-3,-3,-3,-3,1.84
19,",KOSTNER Carolina","ITA",15,88.88,34.84,57.04,NA,"ee","3Lo<",1.65,0,-1,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.65
19,",KOSTNER Carolina","ITA",15,88.88,34.84,57.04,NA,"ee","2A",3.85,0,-0.16,NA,0,0,-0.8,0,-0.8,-0.8,0,0,0,3.69
19,",KOSTNER Carolina","ITA",15,88.88,34.84,57.04,NA,"ee","3S+2T",6.38,0,0,NA,0,1,0,0,0,0,0,1,0,6.38
19,",KOSTNER Carolina","ITA",15,88.88,34.84,57.04,NA,"ee","FSSp4",3,0,0,NA,0,0,0,0,0,0,0,0,0,3
19,",KOSTNER Carolina","ITA",15,88.88,34.84,57.04,NA,"ee","SlSt3",3.3,0,0.7,NA,0.5,0.5,0.5,1,1,0.5,1,0.5,0.5,4
19,",KOSTNER Carolina","ITA",15,88.88,34.84,57.04,NA,"ee","CCoSp2",2.5,0,-0.12,NA,0,0,-0.3,0,0.5,0,-0.3,-0.3,-0.3,2.38
19,",KOSTNER Carolina","ITA",15,88.88,34.84,57.04,NA,"pc","Skating Skills",NA,NA,NA,1.6,7,7.5,8,7,8,6.25,8,6.75,7.25,7.55
19,",KOSTNER Carolina","ITA",15,88.88,34.84,57.04,NA,"pc","Transitions / Linking Footwork",NA,NA,NA,1.6,7,7,7,6.25,7.25,5.5,7.5,6.75,6.5,6.95
19,",KOSTNER Carolina","ITA",15,88.88,34.84,57.04,NA,"pc","Performance / Execution",NA,NA,NA,1.6,6.5,6.75,6,6.5,7.25,5.75,7.25,6.5,6.5,6.7
19,",KOSTNER Carolina","ITA",15,88.88,34.84,57.04,NA,"pc","Choreography / Composition",NA,NA,NA,1.6,7,7.25,8,6.75,8.25,6.5,7.5,7,6.75,7.3
19,",KOSTNER Carolina","ITA",15,88.88,34.84,57.04,NA,"pc","Interpretation",NA,NA,NA,1.6,7.25,7.25,7.25,6.5,7.75,6.75,7.25,6.75,6.75,7.15
19,",KOSTNER Carolina","ITA",15,88.88,34.84,57.04,-3,"ded",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,",LEE Cheltzie","AUS",9,86,42.44,44.56,NA,"ee","3S+2T",5.8,0,0.6,NA,1,0,1,0,0,1,1,1,0,6.4
20,",LEE Cheltzie","AUS",9,86,42.44,44.56,NA,"ee","3T+2T",5.3,0,0.2,NA,-1,1,1,0,0,1,0,1,0,5.5
20,",LEE Cheltzie","AUS",9,86,42.44,44.56,NA,"ee","2A",3.5,0,1,NA,1,0,1,-0.8,1,0,1,1,1,4.5
20,",LEE Cheltzie","AUS",9,86,42.44,44.56,NA,"ee","CCoSp4",3.5,0,0.4,NA,1,0,0.5,0,0.5,0,0,0.5,0.5,3.9
20,",LEE Cheltzie","AUS",9,86,42.44,44.56,NA,"ee","3S<",1.3,0,-0.42,NA,-0.6,-0.6,0,-0.6,-0.3,-0.3,-0.3,-0.3,-0.6,0.88
20,",LEE Cheltzie","AUS",9,86,42.44,44.56,NA,"ee","SpSq3",3.1,0,0.2,NA,0,0,0.5,0,0.5,0,0,0.5,0,3.3
20,",LEE Cheltzie","AUS",9,86,42.44,44.56,NA,"ee","2A+2T",5.28,0,0.2,NA,0,0,1,0,0,1,0,1,0,5.48
20,",LEE Cheltzie","AUS",9,86,42.44,44.56,NA,"ee","CSSp4",3,0,0.1,NA,0.5,0,0.5,0,0,0,0,0,0,3.1
20,",LEE Cheltzie","AUS",9,86,42.44,44.56,NA,"ee","SlSt2",2.3,0,0,NA,0,0,0.5,0,0,0,0,0,0,2.3
20,",LEE Cheltzie","AUS",9,86,42.44,44.56,NA,"ee","3T<",1.43,0,-1,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.43
20,",LEE Cheltzie","AUS",9,86,42.44,44.56,NA,"ee","2A",3.85,0,0,NA,1,-0.8,0,-0.8,0,0,0,0,0,3.85
20,",LEE Cheltzie","AUS",9,86,42.44,44.56,NA,"ee","FSSp3",2.6,0,0.2,NA,0,0,0.5,0,-0.3,0,0,0.5,0.5,2.8
20,",LEE Cheltzie","AUS",9,86,42.44,44.56,NA,"pc","Skating Skills",NA,NA,NA,1.6,6,5.5,5.75,6,5.75,6,5.75,5.75,6,5.85
20,",LEE Cheltzie","AUS",9,86,42.44,44.56,NA,"pc","Transitions / Linking Footwork",NA,NA,NA,1.6,5.25,5,5,5.5,6,5,5,5.25,5.5,5.3
20,",LEE Cheltzie","AUS",9,86,42.44,44.56,NA,"pc","Performance / Execution",NA,NA,NA,1.6,5.75,5.75,5.25,5.5,6,5.25,5.5,5.5,5.75,5.6
20,",LEE Cheltzie","AUS",9,86,42.44,44.56,NA,"pc","Choreography / Composition",NA,NA,NA,1.6,6,5.5,5.25,6,6,5,5.25,5.25,5.75,5.65
20,",LEE Cheltzie","AUS",9,86,42.44,44.56,NA,"pc","Interpretation",NA,NA,NA,1.6,6,5.5,5,5.5,5.75,5,5.25,5.25,5.5,5.45
20,",LEE Cheltzie","AUS",9,86,42.44,44.56,-1,"ded",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,",LAFUENTE Sonia","ESP",2,83.77,43.97,40.8,NA,"ee","3F",5.5,0,-3,NA,-3,-3,-3,-3,-3,-3,-3,-3,-3,2.5
21,",LAFUENTE Sonia","ESP",2,83.77,43.97,40.8,NA,"ee","3Lo",5,0,0,NA,0,0,0,0,0,1,0,0,0,5
21,",LAFUENTE Sonia","ESP",2,83.77,43.97,40.8,NA,"ee","2A",3.5,0,0.2,NA,0,0,-0.8,0,0,1,1,0,0,3.7
21,",LAFUENTE Sonia","ESP",2,83.77,43.97,40.8,NA,"ee","2A+2T",4.8,0,-0.16,NA,0,0,0,-0.8,0,0,0,-0.8,0,4.64
21,",LAFUENTE Sonia","ESP",2,83.77,43.97,40.8,NA,"ee","CUSp4",2.9,0,0,NA,0,0,0,0,0,0,-0.3,0,0,2.9
21,",LAFUENTE Sonia","ESP",2,83.77,43.97,40.8,NA,"ee","SlSt2",2.3,0,0.2,NA,0,0,0,0,0,0.5,0.5,0.5,0,2.5
21,",LAFUENTE Sonia","ESP",2,83.77,43.97,40.8,NA,"ee","3T+2T",5.83,0,0,NA,0,0,-1,0,0,0,0,-1,0,5.83
21,",LAFUENTE Sonia","ESP",2,83.77,43.97,40.8,NA,"ee","2Lo+2T",3.08,0,-0.06,NA,0,0,0,0,0,0,-0.3,-0.6,0,3.02
