rank,name,noc,starting_number,tss,tes,tpcs,deductions,base_value,element,element_no,event,extra_points,factor,final_score,goe,info,is_element,program_component,year,J1,J2,J3,J4,J5,J6,J7,J8,J9,is_short_program,category,event_type
1,Satoko Miyahara,JPN,11,143.31,72.23,71.08,0.0,9.6,3F+3T,1.0,gpusa2017,0.0,,10.9,1.3,,1,,1718,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0,women,individual
1,Satoko Miyahara,JPN,11,143.31,72.23,71.08,0.0,10.3,3Lz+3T,2.0,gpusa2017,0.0,,11.0,0.7,,1,,1718,1.0,1.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,0,women,individual
1,Satoko Miyahara,JPN,11,143.31,72.23,71.08,0.0,5.3,3F,3.0,gpusa2017,0.0,,5.6,0.3,,1,,1718,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0,women,individual
1,Satoko Miyahara,JPN,11,143.31,72.23,71.08,0.0,3.2,FCSp4,4.0,gpusa2017,0.0,,3.91,0.71,,1,,1718,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0,women,individual
1,Satoko Miyahara,JPN,11,143.31,72.23,71.08,0.0,3.5,CCoSp4,5.0,gpusa2017,0.0,,4.21,0.71,,1,,1718,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,0,women,individual
1,Satoko Miyahara,JPN,11,143.31,72.23,71.08,0.0,3.9,StSq4,6.0,gpusa2017,0.0,,5.7,1.8,,1,,1718,3.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,0,women,individual
1,Satoko Miyahara,JPN,11,143.31,72.23,71.08,0.0,10.01,3Lz+2T+2Lo,7.0,gpusa2017,1.0,,10.31,0.3,,1,,1718,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0,women,individual
1,Satoko Miyahara,JPN,11,143.31,72.23,71.08,0.0,8.36,2A+3T,8.0,gpusa2017,1.0,,8.76,0.4,,1,,1718,0.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0,women,individual
1,Satoko Miyahara,JPN,11,143.31,72.23,71.08,0.0,4.84,3S,9.0,gpusa2017,1.0,,5.34,0.5,,1,,1718,0.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0,women,individual
1,Satoko Miyahara,JPN,11,143.31,72.23,71.08,0.0,2.0,ChSq1,10.0,gpusa2017,0.0,,3.5,1.5,,1,,1718,2.0,3.0,3.0,2.0,3.0,1.0,2.0,1.0,2.0,0,women,individual
1,Satoko Miyahara,JPN,11,143.31,72.23,71.08,0.0,3.63,2A,11.0,gpusa2017,1.0,,4.2,0.57,,1,,1718,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,0,women,individual
1,Satoko Miyahara,JPN,11,143.31,72.23,71.08,0.0,2.7,LSp4,12.0,gpusa2017,0.0,,4.2,1.5,,1,,1718,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,0,women,individual
1,Satoko Miyahara,JPN,11,143.31,72.23,71.08,0.0,,,,gpusa2017,,1.6,8.96,,,0,Composition,1718,9.25,9.5,9.25,8.5,9.0,9.25,8.25,9.25,8.25,0,women,individual
1,Satoko Miyahara,JPN,11,143.31,72.23,71.08,0.0,,,,gpusa2017,,1.6,9.07,,,0,Interpretation of the Music,1718,9.25,9.75,9.5,8.75,8.75,9.5,8.5,9.25,8.5,0,women,individual
1,Satoko Miyahara,JPN,11,143.31,72.23,71.08,0.0,,,,gpusa2017,,1.6,9.04,,,0,Performance,1718,9.5,9.5,9.25,9.0,8.75,9.0,8.5,9.25,8.5,0,women,individual
1,Satoko Miyahara,JPN,11,143.31,72.23,71.08,0.0,,,,gpusa2017,,1.6,8.79,,,0,Skating Skills,1718,9.25,8.5,9.25,8.5,9.0,8.75,8.5,9.0,8.5,0,women,individual
1,Satoko Miyahara,JPN,11,143.31,72.23,71.08,0.0,,,,gpusa2017,,1.6,8.57,,,0,Transitions,1718,9.0,8.75,9.0,8.25,8.5,8.75,8.0,8.75,8.0,0,women,individual
2,Kaori Sakamoto,JPN,9,141.19,73.71,67.48,0.0,10.3,3Lz+3T,1.0,gpusa2017,0.0,,11.0,0.7,,1,,1718,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0,women,individual
2,Kaori Sakamoto,JPN,9,141.19,73.71,67.48,0.0,4.4,3S,2.0,gpusa2017,0.0,,5.7,1.3,,1,,1718,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,0,women,individual
2,Kaori Sakamoto,JPN,9,141.19,73.71,67.48,0.0,3.9,StSq4,3.0,gpusa2017,0.0,,5.2,1.3,,1,,1718,1.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0,women,individual
2,Kaori Sakamoto,JPN,9,141.19,73.71,67.48,0.0,3.0,FSSp4,4.0,gpusa2017,0.0,,3.43,0.43,,1,,1718,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0,women,individual
2,Kaori Sakamoto,JPN,9,141.19,73.71,67.48,0.0,6.6,3Lz,5.0,gpusa2017,1.0,,7.2,0.6,,1,,1718,1.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,0,women,individual
2,Kaori Sakamoto,JPN,9,141.19,73.71,67.48,0.0,7.26,3F+2T,6.0,gpusa2017,1.0,,8.16,0.9,,1,,1718,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0,women,individual
2,Kaori Sakamoto,JPN,9,141.19,73.71,67.48,0.0,3.5,CCoSp4,7.0,gpusa2017,0.0,,4.21,0.71,,1,,1718,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0,women,individual
2,Kaori Sakamoto,JPN,9,141.19,73.71,67.48,0.0,9.79,2A+3T+2T,8.0,gpusa2017,1.0,,11.09,1.3,,1,,1718,2.0,2.0,3.0,1.0,1.0,3.0,1.0,2.0,2.0,0,women,individual
2,Kaori Sakamoto,JPN,9,141.19,73.71,67.48,0.0,2.0,ChSq1,9.0,gpusa2017,0.0,,3.0,1.0,,1,,1718,0.0,2.0,2.0,1.0,2.0,-1.0,2.0,1.0,2.0,0,women,individual
2,Kaori Sakamoto,JPN,9,141.19,73.71,67.48,0.0,5.61,3Lo,10.0,gpusa2017,1.0,,6.81,1.2,,1,,1718,3.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,0,women,individual
2,Kaori Sakamoto,JPN,9,141.19,73.71,67.48,0.0,3.63,2A,11.0,gpusa2017,1.0,,4.34,0.71,,1,,1718,2.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,0,women,individual
2,Kaori Sakamoto,JPN,9,141.19,73.71,67.48,0.0,3.5,FCCoSp4,12.0,gpusa2017,0.0,,3.67,0.17,,1,,1718,2.0,1.0,-1.0,-1.0,1.0,0.0,0.0,1.0,0.0,0,women,individual
2,Kaori Sakamoto,JPN,9,141.19,73.71,67.48,0.0,,,,gpusa2017,,1.6,8.54,,,0,Composition,1718,8.75,8.25,8.5,8.25,8.5,9.5,8.0,9.25,8.25,0,women,individual
2,Kaori Sakamoto,JPN,9,141.19,73.71,67.48,0.0,,,,gpusa2017,,1.6,8.61,,,0,Interpretation of the Music,1718,8.5,8.5,8.5,8.0,8.5,9.5,8.25,9.5,8.5,0,women,individual
