rank,name,noc,starting_number,tss,tes,tpcs,deductions,base_value,element,element_no,event,extra_points,factor,final_score,goe,info,is_element,program_component,year,J1,J2,J3,J4,J5,J6,J7,J8,J9,is_short_program,category,event_type
1,Nathan Chen,USA,9,184.64,96.94,87.7,0.0,13.7,4T+3T,1.0,gpfra2018,0.0,,15.46,1.76,,1,,1819,2.0,2.0,3.0,1.0,1.0,0.0,2.0,2.0,3.0,0,men,individual
1,Nathan Chen,USA,9,184.64,96.94,87.7,0.0,9.5,4T,2.0,gpfra2018,0.0,,13.03,3.53,,1,,1819,3.0,4.0,3.0,3.0,4.0,5.0,4.0,4.0,4.0,0,men,individual
1,Nathan Chen,USA,9,184.64,96.94,87.7,0.0,9.5,3F+3T,3.0,gpfra2018,0.0,,9.95,0.45,!,1,,1819,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,-1.0,0,men,individual
1,Nathan Chen,USA,9,184.64,96.94,87.7,0.0,8.0,3A,4.0,gpfra2018,0.0,,7.89,-0.11,,1,,1819,1.0,-1.0,-1.0,-2.0,0.0,0.0,1.0,0.0,0.0,0,men,individual
1,Nathan Chen,USA,9,184.64,96.94,87.7,0.0,3.2,CCSp4,5.0,gpfra2018,0.0,,4.07,0.87,,1,,1819,2.0,3.0,2.0,3.0,2.0,4.0,3.0,3.0,3.0,0,men,individual
1,Nathan Chen,USA,9,184.64,96.94,87.7,0.0,3.3,StSq3,6.0,gpfra2018,0.0,,4.38,1.08,,1,,1819,3.0,3.0,3.0,3.0,2.0,4.0,4.0,4.0,3.0,0,men,individual
1,Nathan Chen,USA,9,184.64,96.94,87.7,0.0,13.92,4T+3T<,7.0,gpfra2018,1.0,,13.38,-0.54,<,1,,1819,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0,-1.0,0,men,individual
1,Nathan Chen,USA,9,184.64,96.94,87.7,0.0,9.79,3Lz+2T+2Lo,8.0,gpfra2018,1.0,,11.14,1.35,,1,,1819,1.0,3.0,2.0,2.0,3.0,2.0,4.0,2.0,2.0,0,men,individual
1,Nathan Chen,USA,9,184.64,96.94,87.7,0.0,5.39,3Lo,9.0,gpfra2018,1.0,,6.51,1.12,,1,,1819,1.0,0.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,0,men,individual
1,Nathan Chen,USA,9,184.64,96.94,87.7,0.0,3.0,ChSq1,10.0,gpfra2018,0.0,,4.5,1.5,,1,,1819,3.0,3.0,4.0,3.0,3.0,2.0,2.0,4.0,3.0,0,men,individual
1,Nathan Chen,USA,9,184.64,96.94,87.7,0.0,3.5,FCCoSp4,11.0,gpfra2018,0.0,,4.5,1.0,,1,,1819,3.0,2.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,0,men,individual
1,Nathan Chen,USA,9,184.64,96.94,87.7,0.0,3.5,CCoSp4,12.0,gpfra2018,0.0,,4.7,1.2,,1,,1819,3.0,4.0,3.0,3.0,2.0,4.0,4.0,4.0,3.0,0,men,individual
1,Nathan Chen,USA,9,184.64,96.94,87.7,0.0,,,,gpfra2018,,2.0,8.82,,,0,Composition,1819,9.0,8.75,8.5,9.5,8.75,9.25,8.75,8.75,8.5,0,men,individual
1,Nathan Chen,USA,9,184.64,96.94,87.7,0.0,,,,gpfra2018,,2.0,8.89,,,0,Interpretation of the Music,1819,8.75,8.5,8.75,9.75,9.25,9.0,9.0,8.75,8.75,0,men,individual
1,Nathan Chen,USA,9,184.64,96.94,87.7,0.0,,,,gpfra2018,,2.0,8.89,,,0,Performance,1819,8.75,8.5,8.5,9.75,9.25,9.5,8.5,9.0,8.75,0,men,individual
1,Nathan Chen,USA,9,184.64,96.94,87.7,0.0,,,,gpfra2018,,2.0,8.75,,,0,Skating Skills,1819,8.5,8.25,8.75,9.25,9.0,9.0,8.75,8.75,8.5,0,men,individual
1,Nathan Chen,USA,9,184.64,96.94,87.7,0.0,,,,gpfra2018,,2.0,8.5,,,0,Transitions,1819,8.25,8.5,8.25,9.5,8.75,8.75,8.25,8.75,8.25,0,men,individual
2,Dmitri Aliev,RUS,5,162.67,80.89,81.78,0.0,3.3,2A,1.0,gpfra2018,0.0,,4.34,1.04,,1,,1819,1.0,4.0,2.0,2.0,4.0,4.0,4.0,3.0,3.0,0,men,individual
2,Dmitri Aliev,RUS,5,162.67,80.89,81.78,0.0,4.2,3T,2.0,gpfra2018,0.0,,5.34,1.14,,1,,1819,3.0,3.0,2.0,2.0,3.0,3.0,4.0,2.0,3.0,0,men,individual
2,Dmitri Aliev,RUS,5,162.67,80.89,81.78,0.0,8.0,3A,3.0,gpfra2018,0.0,,10.17,2.17,,1,,1819,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,0,men,individual
2,Dmitri Aliev,RUS,5,162.67,80.89,81.78,0.0,5.3,3F,4.0,gpfra2018,0.0,,7.04,1.74,,1,,1819,3.0,3.0,3.0,2.0,3.0,4.0,4.0,4.0,3.0,0,men,individual
2,Dmitri Aliev,RUS,5,162.67,80.89,81.78,0.0,2.8,FCSp3,5.0,gpfra2018,0.0,,3.4,0.6,,1,,1819,2.0,2.0,2.0,2.0,0.0,2.0,2.0,3.0,3.0,0,men,individual
2,Dmitri Aliev,RUS,5,162.67,80.89,81.78,0.0,3.0,ChSq1,6.0,gpfra2018,0.0,,2.43,-0.57,,1,,1819,-1.0,-1.0,-3.0,-3.0,1.0,-1.0,-1.0,-2.0,1.0,0,men,individual
2,Dmitri Aliev,RUS,5,162.67,80.89,81.78,0.0,11.77,3Lz+1Eu+3S,7.0,gpfra2018,1.0,,12.02,0.25,,1,,1819,1.0,-1.0,1.0,0.0,2.0,-1.0,1.0,1.0,0.0,0,men,individual
2,Dmitri Aliev,RUS,5,162.67,80.89,81.78,0.0,5.39,3Lo,8.0,gpfra2018,1.0,,6.37,0.98,,1,,1819,2.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,0,men,individual
2,Dmitri Aliev,RUS,5,162.67,80.89,81.78,0.0,8.1,3Lz+2A+SEQ,9.0,gpfra2018,1.0,,7.17,-0.93,,1,,1819,-1.0,-2.0,-2.0,-2.0,-1.0,-4.0,-1.0,-2.0,-1.0,0,men,individual
