rank,name,noc,starting_number,tss,tes,tpcs,deductions,base_value,element,element_no,event,extra_points,factor,final_score,goe,info,is_element,program_component,year,J1,J2,J3,J4,J5,J6,J7,J8,J9,is_short_program,category,event_type
1,Nathan Chen,USA,22,222.03,125.89,96.14,0.0,11.5,4Lz,1.0,wc2021,0.0,,15.44,3.94,,1,,2021,4.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,0,men,individual
1,Nathan Chen,USA,22,222.03,125.89,96.14,0.0,15.2,4F+3T,2.0,wc2021,0.0,,18.19,2.99,,1,,2021,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,0,men,individual
1,Nathan Chen,USA,22,222.03,125.89,96.14,0.0,5.9,3Lz,3.0,wc2021,0.0,,7.67,1.77,,1,,2021,4.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,0,men,individual
1,Nathan Chen,USA,22,222.03,125.89,96.14,0.0,9.7,4S,4.0,wc2021,0.0,,12.89,3.19,,1,,2021,4.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,2.0,0,men,individual
1,Nathan Chen,USA,22,222.03,125.89,96.14,0.0,3.2,CCSp4,5.0,wc2021,0.0,,4.16,0.96,,1,,2021,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,1.0,0,men,individual
1,Nathan Chen,USA,22,222.03,125.89,96.14,0.0,3.5,CCoSp4,6.0,wc2021,0.0,,4.6,1.1,,1,,2021,2.0,4.0,3.0,3.0,4.0,2.0,4.0,3.0,3.0,0,men,individual
1,Nathan Chen,USA,22,222.03,125.89,96.14,0.0,3.9,StSq4,7.0,wc2021,0.0,,5.4,1.5,,1,,2021,3.0,4.0,5.0,4.0,5.0,4.0,4.0,3.0,3.0,0,men,individual
1,Nathan Chen,USA,22,222.03,125.89,96.14,0.0,16.83,4T+1Eu+3F,8.0,wc2021,1.0,,19.14,2.31,,1,,2021,2.0,3.0,2.0,3.0,4.0,2.0,3.0,2.0,2.0,0,men,individual
1,Nathan Chen,USA,22,222.03,125.89,96.14,0.0,15.07,4T+3T,9.0,wc2021,1.0,,17.92,2.85,,1,,2021,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,0,men,individual
1,Nathan Chen,USA,22,222.03,125.89,96.14,0.0,8.8,3A,10.0,wc2021,1.0,,10.63,1.83,,1,,2021,3.0,2.0,3.0,2.0,4.0,2.0,2.0,2.0,2.0,0,men,individual
