rank,name,noc,starting_number,tss,tes,tpcs,deductions,base_value,element,element_no,event,extra_points,factor,final_score,goe,info,is_element,program_component,year,J1,J2,J3,J4,J5,J6,J7,J8,J9,is_short_program,category,event_type
3,Morisi Kvitelashvili,GEO,21,163.94,86.52,78.42,-1.0,11.88,4T+2T,7.0,ec2020,1.0,,13.64,1.76,,1,,1920,1.0,0.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,0,men,individual
3,Morisi Kvitelashvili,GEO,21,163.94,86.52,78.42,-1.0,11.11,3F+1Eu+3S,8.0,ec2020,1.0,,12.25,1.14,,1,,1920,2.0,1.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,0,men,individual
3,Morisi Kvitelashvili,GEO,21,163.94,86.52,78.42,-1.0,5.83,3F,9.0,ec2020,1.0,,6.74,0.91,,1,,1920,1.0,0.0,3.0,3.0,2.0,1.0,1.0,2.0,2.0,0,men,individual
3,Morisi Kvitelashvili,GEO,21,163.94,86.52,78.42,-1.0,2.63,FCCoSp4V,10.0,ec2020,0.0,,3.35,0.72,,1,,1920,2.0,1.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,0,men,individual
3,Morisi Kvitelashvili,GEO,21,163.94,86.52,78.42,-1.0,3.0,ChSq1,11.0,ec2020,0.0,,4.29,1.29,,1,,1920,2.0,0.0,2.0,3.0,3.0,2.0,3.0,3.0,4.0,0,men,individual
3,Morisi Kvitelashvili,GEO,21,163.94,86.52,78.42,-1.0,3.5,CCoSp4,12.0,ec2020,0.0,,4.2,0.7,,1,,1920,2.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,3.0,0,men,individual
3,Morisi Kvitelashvili,GEO,21,163.94,86.52,78.42,-1.0,,,,ec2020,,2.0,7.89,,,0,Composition,1920,7.5,7.25,7.5,8.25,8.0,8.0,8.0,8.0,8.5,0,men,individual
3,Morisi Kvitelashvili,GEO,21,163.94,86.52,78.42,-1.0,,,,ec2020,,2.0,7.82,,,0,Interpretation of the Music,1920,7.5,7.25,7.25,8.25,8.0,8.0,8.0,7.75,8.5,0,men,individual
3,Morisi Kvitelashvili,GEO,21,163.94,86.52,78.42,-1.0,,,,ec2020,,2.0,7.82,,,0,Performance,1920,7.5,6.75,7.75,7.75,8.0,8.0,8.0,7.75,8.25,0,men,individual
3,Morisi Kvitelashvili,GEO,21,163.94,86.52,78.42,-1.0,,,,ec2020,,2.0,8.04,,,0,Skating Skills,1920,7.5,7.25,8.5,8.0,8.25,8.0,8.0,8.0,8.5,0,men,individual
3,Morisi Kvitelashvili,GEO,21,163.94,86.52,78.42,-1.0,,,,ec2020,,2.0,7.64,,,0,Transitions,1920,7.25,7.0,7.75,7.5,8.0,7.75,7.75,7.5,8.25,0,men,individual
4,Artur Danielian,RUS,22,162.11,84.47,78.64,-1.0,14.5,4S+1Eu+3S,1.0,ec2020,0.0,,16.99,2.49,,1,,1920,2.0,3.0,3.0,4.0,2.0,2.0,3.0,3.0,2.0,0,men,individual
4,Artur Danielian,RUS,22,162.11,84.47,78.64,-1.0,9.7,4S,2.0,ec2020,0.0,,10.25,0.55,,1,,1920,0.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,-1.0,0,men,individual
4,Artur Danielian,RUS,22,162.11,84.47,78.64,-1.0,8.0,3A,3.0,ec2020,0.0,,6.63,-1.37,,1,,1920,-2.0,-2.0,-1.0,0.0,-1.0,-3.0,-2.0,-2.0,-2.0,0,men,individual
4,Artur Danielian,RUS,22,162.11,84.47,78.64,-1.0,5.9,3Lz,4.0,ec2020,0.0,,2.95,-2.95,,1,,1920,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,0,men,individual
4,Artur Danielian,RUS,22,162.11,84.47,78.64,-1.0,2.6,FSSp3,5.0,ec2020,0.0,,3.05,0.45,,1,,1920,1.0,0.0,3.0,2.0,1.0,2.0,3.0,2.0,1.0,0,men,individual
4,Artur Danielian,RUS,22,162.11,84.47,78.64,-1.0,9.3,3A+2T,6.0,ec2020,0.0,,10.56,1.26,,1,,1920,1.0,3.0,2.0,3.0,1.0,1.0,1.0,2.0,-1.0,0,men,individual
4,Artur Danielian,RUS,22,162.11,84.47,78.64,-1.0,10.45,3F!+3T,7.0,ec2020,1.0,,10.15,-0.3,!,1,,1920,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0,men,individual
4,Artur Danielian,RUS,22,162.11,84.47,78.64,-1.0,5.39,3Lo,8.0,ec2020,1.0,,6.37,0.98,,1,,1920,1.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,0.0,0,men,individual
4,Artur Danielian,RUS,22,162.11,84.47,78.64,-1.0,3.2,CCSp4,9.0,ec2020,0.0,,3.7,0.5,,1,,1920,1.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,0.0,0,men,individual
4,Artur Danielian,RUS,22,162.11,84.47,78.64,-1.0,3.9,StSq4,10.0,ec2020,0.0,,5.13,1.23,,1,,1920,3.0,5.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,0,men,individual
4,Artur Danielian,RUS,22,162.11,84.47,78.64,-1.0,3.0,ChSq1,11.0,ec2020,0.0,,4.29,1.29,,1,,1920,1.0,4.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,0,men,individual
4,Artur Danielian,RUS,22,162.11,84.47,78.64,-1.0,3.5,CCoSp4,12.0,ec2020,0.0,,4.4,0.9,,1,,1920,1.0,5.0,4.0,4.0,2.0,1.0,3.0,2.0,2.0,0,men,individual
4,Artur Danielian,RUS,22,162.11,84.47,78.64,-1.0,,,,ec2020,,2.0,8.0,,,0,Composition,1920,7.75,8.5,8.0,8.0,7.25,8.0,8.25,8.25,7.75,0,men,individual
4,Artur Danielian,RUS,22,162.11,84.47,78.64,-1.0,,,,ec2020,,2.0,8.0,,,0,Interpretation of the Music,1920,7.75,8.25,8.0,8.0,7.25,8.25,8.25,8.0,7.75,0,men,individual
4,Artur Danielian,RUS,22,162.11,84.47,78.64,-1.0,,,,ec2020,,2.0,7.86,,,0,Performance,1920,7.5,8.0,8.0,8.0,7.25,8.0,8.0,8.0,7.5,0,men,individual
4,Artur Danielian,RUS,22,162.11,84.47,78.64,-1.0,,,,ec2020,,2.0,7.89,,,0,Skating Skills,1920,7.5,8.5,8.25,7.75,7.5,8.0,8.25,7.75,7.75,0,men,individual
4,Artur Danielian,RUS,22,162.11,84.47,78.64,-1.0,,,,ec2020,,2.0,7.57,,,0,Transitions,1920,7.25,7.75,7.75,7.25,7.25,7.75,8.0,7.75,7.5,0,men,individual
5,Matteo Rizzo,ITA,16,157.94,78.78,80.16,-1.0,4.9,3Lo,1.0,ec2020,0.0,,6.3,1.4,,1,,1920,3.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,0,men,individual
5,Matteo Rizzo,ITA,16,157.94,78.78,80.16,-1.0,7.6,4T<,2.0,ec2020,0.0,,3.8,-3.8,<,1,,1920,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,0,men,individual
5,Matteo Rizzo,ITA,16,157.94,78.78,80.16,-1.0,12.2,3A+3T,3.0,ec2020,0.0,,14.6,2.4,,1,,1920,3.0,4.0,3.0,4.0,3.0,2.0,3.0,3.0,2.0,0,men,individual
5,Matteo Rizzo,ITA,16,157.94,78.78,80.16,-1.0,2.1,2Lz,4.0,ec2020,0.0,,2.1,0.0,,1,,1920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,men,individual
5,Matteo Rizzo,ITA,16,157.94,78.78,80.16,-1.0,2.8,CCSp3,5.0,ec2020,0.0,,3.44,0.64,,1,,1920,2.0,2.0,2.0,3.0,3.0,3.0,2.0,1.0,2.0,0,men,individual
5,Matteo Rizzo,ITA,16,157.94,78.78,80.16,-1.0,3.3,StSq3,6.0,ec2020,0.0,,4.1,0.8,,1,,1920,3.0,4.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,0,men,individual
5,Matteo Rizzo,ITA,16,157.94,78.78,80.16,-1.0,8.8,3A,7.0,ec2020,1.0,,11.09,2.29,,1,,1920,3.0,5.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,0,men,individual
5,Matteo Rizzo,ITA,16,157.94,78.78,80.16,-1.0,11.11,3F+1Eu+3S,8.0,ec2020,1.0,,12.02,0.91,,1,,1920,2.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,0,men,individual
5,Matteo Rizzo,ITA,16,157.94,78.78,80.16,-1.0,7.92,3Lz+2T,9.0,ec2020,1.0,,8.85,0.93,,1,,1920,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,0,men,individual
5,Matteo Rizzo,ITA,16,157.94,78.78,80.16,-1.0,3.0,FSSp4,10.0,ec2020,0.0,,3.81,0.81,,1,,1920,3.0,4.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,0,men,individual
5,Matteo Rizzo,ITA,16,157.94,78.78,80.16,-1.0,3.0,ChSq1,11.0,ec2020,0.0,,4.07,1.07,,1,,1920,2.0,5.0,3.0,2.0,2.0,1.0,1.0,3.0,2.0,0,men,individual
5,Matteo Rizzo,ITA,16,157.94,78.78,80.16,-1.0,3.5,CCoSp4,12.0,ec2020,0.0,,4.6,1.1,,1,,1920,3.0,5.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,0,men,individual
5,Matteo Rizzo,ITA,16,157.94,78.78,80.16,-1.0,,,,ec2020,,2.0,8.11,,,0,Composition,1920,8.0,8.5,8.5,7.5,7.5,8.5,7.75,8.5,8.0,0,men,individual
5,Matteo Rizzo,ITA,16,157.94,78.78,80.16,-1.0,,,,ec2020,,2.0,8.07,,,0,Interpretation of the Music,1920,7.75,9.0,8.5,7.75,7.75,8.5,8.0,8.25,7.75,0,men,individual
5,Matteo Rizzo,ITA,16,157.94,78.78,80.16,-1.0,,,,ec2020,,2.0,8.0,,,0,Performance,1920,7.5,8.5,8.0,7.75,8.0,8.5,7.75,8.25,7.75,0,men,individual
5,Matteo Rizzo,ITA,16,157.94,78.78,80.16,-1.0,,,,ec2020,,2.0,8.04,,,0,Skating Skills,1920,7.75,8.5,8.25,8.0,7.75,8.25,8.0,8.0,8.0,0,men,individual
5,Matteo Rizzo,ITA,16,157.94,78.78,80.16,-1.0,,,,ec2020,,2.0,7.86,,,0,Transitions,1920,7.5,8.25,8.25,7.5,7.75,8.25,8.0,7.75,7.5,0,men,individual
6,Adam Siao Him Fa,FRA,6,154.68,83.8,70.88,0.0,13.7,4T+3T,1.0,ec2020,0.0,,14.79,1.09,,1,,1920,1.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0,men,individual
6,Adam Siao Him Fa,FRA,6,154.68,83.8,70.88,0.0,8.0,3A,2.0,ec2020,0.0,,9.03,1.03,,1,,1920,0.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0,men,individual
6,Adam Siao Him Fa,FRA,6,154.68,83.8,70.88,0.0,9.7,4S,3.0,ec2020,0.0,,9.15,-0.55,,1,,1920,0.0,-1.0,-2.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0,men,individual
6,Adam Siao Him Fa,FRA,6,154.68,83.8,70.88,0.0,2.63,FCCoSp4V,4.0,ec2020,0.0,,2.74,0.11,,1,,1920,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,men,individual
6,Adam Siao Him Fa,FRA,6,154.68,83.8,70.88,0.0,9.5,4T,5.0,ec2020,0.0,,9.77,0.27,,1,,1920,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,men,individual
6,Adam Siao Him Fa,FRA,6,154.68,83.8,70.88,0.0,7.7,3Lz+1Eu+2S,6.0,ec2020,0.0,,7.19,-0.51,,1,,1920,0.0,-2.0,0.0,-2.0,0.0,-1.0,-1.0,-1.0,-1.0,0,men,individual
6,Adam Siao Him Fa,FRA,6,154.68,83.8,70.88,0.0,3.0,ChSq1,7.0,ec2020,0.0,,4.29,1.29,,1,,1920,3.0,3.0,1.0,3.0,2.0,2.0,3.0,2.0,3.0,0,men,individual
6,Adam Siao Him Fa,FRA,6,154.68,83.8,70.88,0.0,7.26,3F+2T,8.0,ec2020,1.0,,7.26,0.0,,1,,1920,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,men,individual
6,Adam Siao Him Fa,FRA,6,154.68,83.8,70.88,0.0,6.49,3Lz,9.0,ec2020,1.0,,7.16,0.67,,1,,1920,0.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,0,men,individual
6,Adam Siao Him Fa,FRA,6,154.68,83.8,70.88,0.0,3.5,CCoSp4,10.0,ec2020,0.0,,3.85,0.35,,1,,1920,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,men,individual
6,Adam Siao Him Fa,FRA,6,154.68,83.8,70.88,0.0,3.0,CSSp4,11.0,ec2020,0.0,,3.56,0.56,,1,,1920,2.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,0,men,individual
6,Adam Siao Him Fa,FRA,6,154.68,83.8,70.88,0.0,3.9,StSq4,12.0,ec2020,0.0,,5.01,1.11,,1,,1920,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,0,men,individual
6,Adam Siao Him Fa,FRA,6,154.68,83.8,70.88,0.0,,,,ec2020,,2.0,7.11,,,0,Composition,1920,7.25,7.25,7.0,6.75,6.75,7.25,7.5,7.0,7.25,0,men,individual
6,Adam Siao Him Fa,FRA,6,154.68,83.8,70.88,0.0,,,,ec2020,,2.0,7.11,,,0,Interpretation of the Music,1920,7.5,7.0,7.5,6.5,6.5,7.5,7.75,6.75,7.0,0,men,individual
6,Adam Siao Him Fa,FRA,6,154.68,83.8,70.88,0.0,,,,ec2020,,2.0,7.18,,,0,Performance,1920,7.25,7.5,7.25,6.5,7.0,7.5,7.75,6.5,7.25,0,men,individual
6,Adam Siao Him Fa,FRA,6,154.68,83.8,70.88,0.0,,,,ec2020,,2.0,7.18,,,0,Skating Skills,1920,7.25,7.25,7.25,6.75,6.75,7.25,7.75,7.0,7.5,0,men,individual
6,Adam Siao Him Fa,FRA,6,154.68,83.8,70.88,0.0,,,,ec2020,,2.0,6.86,,,0,Transitions,1920,7.0,7.0,7.0,6.0,6.75,7.25,7.25,6.25,6.75,0,men,individual
7,Deniss Vasiljevs,LAT,20,152.23,70.37,81.86,0.0,9.3,3A+2T,1.0,ec2020,0.0,,11.01,1.71,,1,,1920,2.0,3.0,3.0,2.0,3.0,2.0,2.0,1.0,0.0,0,men,individual
7,Deniss Vasiljevs,LAT,20,152.23,70.37,81.86,0.0,6.4,3A<,2.0,ec2020,0.0,,5.67,-0.73,<,1,,1920,-1.0,1.0,-2.0,0.0,0.0,-1.0,-2.0,-2.0,-2.0,0,men,individual
7,Deniss Vasiljevs,LAT,20,152.23,70.37,81.86,0.0,6.2,3Lo+2T,3.0,ec2020,0.0,,6.97,0.77,,1,,1920,2.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,0.0,0,men,individual
7,Deniss Vasiljevs,LAT,20,152.23,70.37,81.86,0.0,0.0,2T*,4.0,ec2020,0.0,,0.0,0.0,*,1,,1920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,men,individual
7,Deniss Vasiljevs,LAT,20,152.23,70.37,81.86,0.0,3.5,FCCoSp4,5.0,ec2020,0.0,,4.4,0.9,,1,,1920,2.0,4.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,0,men,individual
7,Deniss Vasiljevs,LAT,20,152.23,70.37,81.86,0.0,3.9,StSq4,6.0,ec2020,0.0,,5.18,1.28,,1,,1920,2.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,0,men,individual
7,Deniss Vasiljevs,LAT,20,152.23,70.37,81.86,0.0,10.82,3Lz+1Eu+3S<,7.0,ec2020,1.0,,10.82,0.0,<,1,,1920,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,0.0,-1.0,0,men,individual
7,Deniss Vasiljevs,LAT,20,152.23,70.37,81.86,0.0,5.83,3F!,8.0,ec2020,1.0,,4.77,-1.06,!,1,,1920,-1.0,0.0,-2.0,-2.0,-3.0,-2.0,-3.0,-1.0,-3.0,0,men,individual
7,Deniss Vasiljevs,LAT,20,152.23,70.37,81.86,0.0,3.0,ChSq1,9.0,ec2020,0.0,,4.71,1.71,,1,,1920,5.0,5.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,0,men,individual
7,Deniss Vasiljevs,LAT,20,152.23,70.37,81.86,0.0,6.49,3Lz,10.0,ec2020,1.0,,8.18,1.69,,1,,1920,3.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,0,men,individual
7,Deniss Vasiljevs,LAT,20,152.23,70.37,81.86,0.0,3.0,FSSp4,11.0,ec2020,0.0,,4.11,1.11,,1,,1920,3.0,5.0,4.0,5.0,4.0,4.0,3.0,3.0,3.0,0,men,individual
7,Deniss Vasiljevs,LAT,20,152.23,70.37,81.86,0.0,3.5,CCoSp4,12.0,ec2020,0.0,,4.55,1.05,,1,,1920,3.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,2.0,0,men,individual
7,Deniss Vasiljevs,LAT,20,152.23,70.37,81.86,0.0,,,,ec2020,,2.0,8.32,,,0,Composition,1920,8.25,8.5,8.75,8.0,8.25,8.5,8.25,8.25,8.25,0,men,individual
7,Deniss Vasiljevs,LAT,20,152.23,70.37,81.86,0.0,,,,ec2020,,2.0,8.43,,,0,Interpretation of the Music,1920,8.25,8.5,8.75,8.25,8.5,8.5,8.5,8.5,8.0,0,men,individual
7,Deniss Vasiljevs,LAT,20,152.23,70.37,81.86,0.0,,,,ec2020,,2.0,8.18,,,0,Performance,1920,8.0,8.25,8.25,7.75,8.25,8.5,8.0,8.5,8.0,0,men,individual
7,Deniss Vasiljevs,LAT,20,152.23,70.37,81.86,0.0,,,,ec2020,,2.0,8.11,,,0,Skating Skills,1920,7.75,8.0,8.75,7.5,8.25,8.25,8.25,8.25,8.0,0,men,individual
7,Deniss Vasiljevs,LAT,20,152.23,70.37,81.86,0.0,,,,ec2020,,2.0,7.89,,,0,Transitions,1920,7.75,7.5,8.5,7.5,8.0,8.25,8.0,8.0,7.75,0,men,individual
