rank,name,noc,starting_number,tss,tes,tpcs,deductions,base_value,element,element_no,event,extra_points,factor,final_score,goe,info,is_element,program_component,year,J1,J2,J3,J4,J5,J6,J7,J8,J9,is_short_program,category,event_type
1,Alina Zagitova,RUS,39,80.27,43.99,36.28,0.0,3.2,FCSp4,1.0,ec2018,0.0,,4.2,1.0,,1,,1718,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,women,individual
1,Alina Zagitova,RUS,39,80.27,43.99,36.28,0.0,3.9,StSq4,2.0,ec2018,0.0,,5.5,1.6,,1,,1718,2.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,3.0,1,women,individual
1,Alina Zagitova,RUS,39,80.27,43.99,36.28,0.0,12.21,3Lz+3Lo,3.0,ec2018,1.0,,13.61,1.4,,1,,1718,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1,women,individual
1,Alina Zagitova,RUS,39,80.27,43.99,36.28,0.0,5.83,3F,4.0,ec2018,1.0,,7.43,1.6,,1,,1718,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,1,women,individual
1,Alina Zagitova,RUS,39,80.27,43.99,36.28,0.0,3.63,2A,5.0,ec2018,1.0,,4.34,0.71,,1,,1718,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1,women,individual
1,Alina Zagitova,RUS,39,80.27,43.99,36.28,0.0,2.7,LSp4,6.0,ec2018,0.0,,4.2,1.5,,1,,1718,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,1,women,individual
1,Alina Zagitova,RUS,39,80.27,43.99,36.28,0.0,3.5,CCoSp4,7.0,ec2018,0.0,,4.71,1.21,,1,,1718,3.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,1,women,individual
1,Alina Zagitova,RUS,39,80.27,43.99,36.28,0.0,,,,ec2018,,0.8,9.14,,,0,Composition,1718,9.25,8.75,9.25,9.25,9.25,8.75,9.0,9.25,9.5,1,women,individual
1,Alina Zagitova,RUS,39,80.27,43.99,36.28,0.0,,,,ec2018,,0.8,9.25,,,0,Interpretation of the Music,1718,9.25,8.5,9.25,9.5,9.5,9.25,9.0,9.0,10.0,1,women,individual
1,Alina Zagitova,RUS,39,80.27,43.99,36.28,0.0,,,,ec2018,,0.8,9.18,,,0,Performance,1718,9.0,8.75,9.0,9.5,9.5,9.25,9.25,8.75,10.0,1,women,individual
1,Alina Zagitova,RUS,39,80.27,43.99,36.28,0.0,,,,ec2018,,0.8,8.96,,,0,Skating Skills,1718,9.0,8.5,9.0,9.25,9.0,8.25,9.0,9.0,9.5,1,women,individual
1,Alina Zagitova,RUS,39,80.27,43.99,36.28,0.0,,,,ec2018,,0.8,8.82,,,0,Transitions,1718,9.25,8.0,8.75,9.0,8.75,8.5,8.75,8.75,9.75,1,women,individual
2,Evgenia Medvedeva,RUS,38,78.57,40.43,38.14,0.0,9.6,3F+3T,1.0,ec2018,0.0,,10.3,0.7,,1,,1718,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1,women,individual
