rank,name,noc,starting_number,tss,tes,tpcs,deductions,base_value,element,element_no,event,extra_points,factor,final_score,goe,info,is_element,program_component,year,J1,J2,J3,J4,J5,J6,J7,J8,J9,is_short_program,category,event_type
1,Yuma Kagiyama,JPN,12,185.77,95.57,90.2,0.0,9.7,4S,1.0,gpfra2021,0.0,,12.89,3.19,,1,,2122,3.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,0,men,individual
1,Yuma Kagiyama,JPN,12,185.77,95.57,90.2,0.0,5.9,3Lz,2.0,gpfra2021,0.0,,7.67,1.77,,1,,2122,2.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,4.0,0,men,individual
1,Yuma Kagiyama,JPN,12,185.77,95.57,90.2,0.0,13.7,4T+3T,3.0,gpfra2021,0.0,,17.36,3.66,,1,,2122,4.0,4.0,4.0,4.0,4.0,3.0,3.0,5.0,4.0,0,men,individual
1,Yuma Kagiyama,JPN,12,185.77,95.57,90.2,0.0,12.8,3A+1Eu+3S,4.0,gpfra2021,0.0,,15.31,2.51,,1,,2122,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,0,men,individual
1,Yuma Kagiyama,JPN,12,185.77,95.57,90.2,0.0,3.0,CSSp4,5.0,gpfra2021,0.0,,3.6,0.6,,1,,2122,2.0,3.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,0,men,individual
1,Yuma Kagiyama,JPN,12,185.77,95.57,90.2,0.0,2.6,StSq2,6.0,gpfra2021,0.0,,3.49,0.89,,1,,2122,2.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,0,men,individual
1,Yuma Kagiyama,JPN,12,185.77,95.57,90.2,0.0,10.45,4T,7.0,gpfra2021,1.0,,9.5,-0.95,,1,,2122,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,0,men,individual
1,Yuma Kagiyama,JPN,12,185.77,95.57,90.2,0.0,11.22,3F+3Lo,8.0,gpfra2021,1.0,,10.92,-0.3,,1,,2122,1.0,-2.0,0.0,0.0,0.0,-2.0,1.0,-2.0,-1.0,0,men,individual
1,Yuma Kagiyama,JPN,12,185.77,95.57,90.2,0.0,1.21,1A,9.0,gpfra2021,1.0,,1.23,0.02,,1,,2122,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,men,individual
1,Yuma Kagiyama,JPN,12,185.77,95.57,90.2,0.0,3.0,ChSq1,10.0,gpfra2021,0.0,,4.5,1.5,,1,,2122,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,0,men,individual
1,Yuma Kagiyama,JPN,12,185.77,95.57,90.2,0.0,3.5,CCoSp4,11.0,gpfra2021,0.0,,4.5,1.0,,1,,2122,3.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,2.0,0,men,individual
1,Yuma Kagiyama,JPN,12,185.77,95.57,90.2,0.0,3.5,FCCoSp4,12.0,gpfra2021,0.0,,4.6,1.1,,1,,2122,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,0,men,individual
1,Yuma Kagiyama,JPN,12,185.77,95.57,90.2,0.0,,,,gpfra2021,,2.0,9.14,,,0,Composition,2122,9.25,9.0,9.0,8.75,9.25,9.0,9.25,9.25,9.25,0,men,individual
1,Yuma Kagiyama,JPN,12,185.77,95.57,90.2,0.0,,,,gpfra2021,,2.0,9.04,,,0,Interpretation of the Music,2122,9.0,8.75,8.75,9.0,9.5,9.0,9.25,9.5,8.25,0,men,individual
1,Yuma Kagiyama,JPN,12,185.77,95.57,90.2,0.0,,,,gpfra2021,,2.0,8.89,,,0,Performance,2122,9.0,8.75,8.75,9.0,9.25,8.75,9.0,9.0,8.75,0,men,individual
1,Yuma Kagiyama,JPN,12,185.77,95.57,90.2,0.0,,,,gpfra2021,,2.0,9.21,,,0,Skating Skills,2122,9.25,9.25,9.25,9.5,9.25,9.0,9.0,9.5,9.0,0,men,individual
1,Yuma Kagiyama,JPN,12,185.77,95.57,90.2,0.0,,,,gpfra2021,,2.0,8.82,,,0,Transitions,2122,8.75,8.75,9.0,8.5,9.0,8.75,9.0,9.25,8.25,0,men,individual
2,Andrei Mozalev,RUS,4,179.77,99.05,80.72,0.0,13.7,4T+3T,1.0,gpfra2021,0.0,,16.41,2.71,,1,,2122,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,0,men,individual
2,Andrei Mozalev,RUS,4,179.77,99.05,80.72,0.0,9.7,4S,2.0,gpfra2021,0.0,,11.78,2.08,,1,,2122,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,0,men,individual
