rank,name,noc,starting_number,tss,tes,tpcs,deductions,base_value,element,element_no,event,extra_points,factor,final_score,goe,info,is_element,program_component,year,J1,J2,J3,J4,J5,J6,J7,J8,J9,is_short_program,category,event_type
1,Ilia Malinin,USA,9,194.29,112.41,82.88,-1.0,12.5,4A,1.0,gpusa2022,0.0,,16.61,4.11,,1,,2223,4.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,0,men,individual
1,Ilia Malinin,USA,9,194.29,112.41,82.88,-1.0,9.5,4T,2.0,gpusa2022,0.0,,12.62,3.12,,1,,2223,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,0,men,individual
1,Ilia Malinin,USA,9,194.29,112.41,82.88,-1.0,11.5,4Lz,3.0,gpusa2022,0.0,,13.31,1.81,,1,,2223,2.0,2.0,0.0,-1.0,2.0,2.0,0.0,3.0,3.0,0,men,individual
1,Ilia Malinin,USA,9,194.29,112.41,82.88,-1.0,9.7,4S,4.0,gpusa2022,0.0,,12.33,2.63,,1,,2223,4.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,0,men,individual
1,Ilia Malinin,USA,9,194.29,112.41,82.88,-1.0,3.2,CCSp4,5.0,gpusa2022,0.0,,3.98,0.78,,1,,2223,3.0,2.0,3.0,3.0,2.0,1.0,2.0,2.0,3.0,0,men,individual
1,Ilia Malinin,USA,9,194.29,112.41,82.88,-1.0,3.3,StSq3,6.0,gpusa2022,0.0,,3.96,0.66,,1,,2223,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,0,men,individual
1,Ilia Malinin,USA,9,194.29,112.41,82.88,-1.0,14.45,4Lz<+1Eu+3S<,7.0,gpusa2022,1.0,,9.85,-4.6,F,1,,2223,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,0,men,individual
1,Ilia Malinin,USA,9,194.29,112.41,82.88,-1.0,10.45,3F+3T,8.0,gpusa2022,1.0,,10.98,0.53,,1,,2223,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,0,men,individual
1,Ilia Malinin,USA,9,194.29,112.41,82.88,-1.0,15.29,3Lz+3A+SEQ,9.0,gpusa2022,1.0,,16.66,1.37,,1,,2223,3.0,3.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,0,men,individual
1,Ilia Malinin,USA,9,194.29,112.41,82.88,-1.0,3.0,FSSp4,10.0,gpusa2022,0.0,,3.34,0.34,,1,,2223,2.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,0,men,individual
1,Ilia Malinin,USA,9,194.29,112.41,82.88,-1.0,3.0,ChSq1,11.0,gpusa2022,0.0,,4.07,1.07,,1,,2223,3.0,2.0,3.0,2.0,2.0,4.0,1.0,1.0,2.0,0,men,individual
1,Ilia Malinin,USA,9,194.29,112.41,82.88,-1.0,3.5,CCoSp4,12.0,gpusa2022,0.0,,4.7,1.2,,1,,2223,3.0,3.0,5.0,4.0,4.0,3.0,3.0,3.0,4.0,0,men,individual
1,Ilia Malinin,USA,9,194.29,112.41,82.88,-1.0,,,,gpusa2022,,3.33,8.07,,,0,Composition,2223,8.5,8.75,7.5,8.25,8.0,7.25,7.75,8.0,8.5,0,men,individual
1,Ilia Malinin,USA,9,194.29,112.41,82.88,-1.0,,,,gpusa2022,,3.33,8.43,,,0,Skating Skills,2223,8.5,8.75,8.5,8.25,8.25,8.0,7.75,8.75,8.75,0,men,individual
2,Kao Miura,JPN,12,178.23,94.81,84.42,-1.0,10.5,4Lo,1.0,gpusa2022,0.0,,5.25,-5.25,F,1,,2223,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-4.0,-5.0,-5.0,0,men,individual
2,Kao Miura,JPN,12,178.23,94.81,84.42,-1.0,13.7,4T+3T,2.0,gpusa2022,0.0,,16.96,3.26,,1,,2223,4.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,0,men,individual
2,Kao Miura,JPN,12,178.23,94.81,84.42,-1.0,9.7,4S,3.0,gpusa2022,0.0,,12.89,3.19,,1,,2223,3.0,3.0,3.0,3.0,3.0,4.0,2.0,4.0,4.0,0,men,individual
2,Kao Miura,JPN,12,178.23,94.81,84.42,-1.0,2.8,FCSp3,4.0,gpusa2022,0.0,,3.32,0.52,,1,,2223,2.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,3.0,0,men,individual
2,Kao Miura,JPN,12,178.23,94.81,84.42,-1.0,8.0,3A,5.0,gpusa2022,0.0,,6.06,-1.94,,1,,2223,-3.0,-2.0,0.0,-3.0,-2.0,-3.0,-2.0,-2.0,-3.0,0,men,individual
2,Kao Miura,JPN,12,178.23,94.81,84.42,-1.0,2.6,StSq2,6.0,gpusa2022,0.0,,3.34,0.74,,1,,2223,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,4.0,0,men,individual
2,Kao Miura,JPN,12,178.23,94.81,84.42,-1.0,10.45,4T,7.0,gpusa2022,1.0,,11.94,1.49,,1,,2223,1.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,0,men,individual
2,Kao Miura,JPN,12,178.23,94.81,84.42,-1.0,12.43,3A+2A+SEQ,8.0,gpusa2022,1.0,,14.14,1.71,,1,,2223,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,0,men,individual
2,Kao Miura,JPN,12,178.23,94.81,84.42,-1.0,11.11,3F+1Eu+3S,9.0,gpusa2022,1.0,,11.19,0.08,,1,,2223,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,-2.0,0,men,individual
2,Kao Miura,JPN,12,178.23,94.81,84.42,-1.0,2.3,CSSp2,10.0,gpusa2022,0.0,,2.56,0.26,,1,,2223,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,0,men,individual
2,Kao Miura,JPN,12,178.23,94.81,84.42,-1.0,3.0,ChSq1,11.0,gpusa2022,0.0,,4.0,1.0,,1,,2223,2.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,4.0,0,men,individual
2,Kao Miura,JPN,12,178.23,94.81,84.42,-1.0,2.63,CCoSp4V,12.0,gpusa2022,0.0,,3.16,0.53,,1,,2223,2.0,2.0,2.0,2.0,1.0,0.0,3.0,2.0,3.0,0,men,individual
2,Kao Miura,JPN,12,178.23,94.81,84.42,-1.0,,,,gpusa2022,,3.33,8.39,,,0,Composition,2223,8.5,8.5,8.5,8.0,8.75,7.5,8.25,8.25,9.0,0,men,individual
2,Kao Miura,JPN,12,178.23,94.81,84.42,-1.0,,,,gpusa2022,,3.33,8.64,,,0,Skating Skills,2223,8.5,9.0,8.75,8.5,8.75,8.0,8.5,8.5,9.0,0,men,individual
3,Junhwan Cha,KOR,11,169.61,83.2,87.41,-1.0,9.7,4S,1.0,gpusa2022,0.0,,13.44,3.74,,1,,2223,5.0,4.0,4.0,3.0,3.0,5.0,3.0,4.0,4.0,0,men,individual
3,Junhwan Cha,KOR,11,169.61,83.2,87.41,-1.0,9.5,4T,2.0,gpusa2022,0.0,,10.18,0.68,,1,,2223,1.0,0.0,-1.0,1.0,1.0,-1.0,1.0,2.0,4.0,0,men,individual
3,Junhwan Cha,KOR,11,169.61,83.2,87.41,-1.0,10.8,3Lz+3Lo,3.0,gpusa2022,0.0,,12.23,1.43,,1,,2223,3.0,3.0,2.0,3.0,2.0,-1.0,2.0,2.0,4.0,0,men,individual
3,Junhwan Cha,KOR,11,169.61,83.2,87.41,-1.0,5.3,3F,4.0,gpusa2022,0.0,,6.66,1.36,,1,,2223,2.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,0,men,individual
3,Junhwan Cha,KOR,11,169.61,83.2,87.41,-1.0,3.2,FCSp4,5.0,gpusa2022,0.0,,3.93,0.73,,1,,2223,3.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,4.0,0,men,individual
3,Junhwan Cha,KOR,11,169.61,83.2,87.41,-1.0,3.0,CCoSp3,6.0,gpusa2022,0.0,,3.9,0.9,,1,,2223,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,0,men,individual
